Protein,Coefficient,Abs_Coefficient
Q9NZM3,0.021462438752241977,0.021462438752241977
S4R3V8,-0.021139211063409297,0.021139211063409297
F8WF52,0.02060906561006605,0.02060906561006605
A1L4K1,-0.02030748268332696,0.02030748268332696
E9PKD3,0.020249498523954357,0.020249498523954357
O14757,0.02003621659515969,0.02003621659515969
A0A7P0TB69,0.019708554840456263,0.019708554840456263
F5GY80,-0.019597656786529714,0.019597656786529714
B4DLD3,0.019422842915541295,0.019422842915541295
P19652,-0.019332963328263238,0.019332963328263238
Q5TF58,-0.019323143336231474,0.019323143336231474
A0A8I5KR05,0.019118296005775953,0.019118296005775953
M0R2Q7,-0.019115820927662716,0.019115820927662716
Q86YW9,0.019100038884824283,0.019100038884824283
O14948,0.01896053617771349,0.01896053617771349
A1IGU5,-0.01869526983087878,0.01869526983087878
E5RFZ3,0.018629292914527605,0.018629292914527605
E7EPI0,-0.01860130187733954,0.01860130187733954
A0A0D9SEM5,0.01731922022073585,0.01731922022073585
H0YF52,0.017308325020893262,0.017308325020893262
E7ESY4,0.01720880089481737,0.01720880089481737
H0Y770,-0.0170413056553618,0.0170413056553618
Q9BX84,-0.016881577168012314,0.016881577168012314
P04350,-0.016852093025028797,0.016852093025028797
P04211,-0.016461935376124944,0.016461935376124944
Q6VMQ6,-0.01632908717740845,0.01632908717740845
A0A6Q8PG29,-0.01612520785597322,0.01612520785597322
O43747,-0.01600985175695213,0.01600985175695213
E5RFF3,-0.015596692154566088,0.015596692154566088
A0A0B4J1Y9,-0.01543989508440268,0.01543989508440268
P07357,-0.015422515493005563,0.015422515493005563
Q8N1M1,0.01481319150534839,0.01481319150534839
Q96MK3,0.01475053860219786,0.01475053860219786
A0A087WW49,0.014463387642352402,0.014463387642352402
E9PHZ8,-0.014453751870535577,0.014453751870535577
Q13111,-0.014425512012363627,0.014425512012363627
A0A494C0K8,-0.013637686995568865,0.013637686995568865
A6NK53,-0.013606013717106983,0.013606013717106983
A0A0G2JMB2,0.013374076713598124,0.013374076713598124
P02763,-0.01328503911321585,0.01328503911321585
E7EPG1,-0.013273924182737835,0.013273924182737835
Q8IZD2,-0.01313032859679462,0.01313032859679462
I6L899,0.012887810380853203,0.012887810380853203
P49419,-0.012832026817287737,0.012832026817287737
S4R322,-0.012748455742647479,0.012748455742647479
O75339,-0.012742318234398649,0.012742318234398649
A0A075B6H7,0.012578998127567775,0.012578998127567775
A0A7I2V569,-0.011915007954543082,0.011915007954543082
Q38SD2,0.011809020618202312,0.011809020618202312
O43680,0.011781443595421666,0.011781443595421666
Q6IE81,-0.0117777350223305,0.0117777350223305
F5H252,0.01173856575431734,0.01173856575431734
P13010,-0.011465037337099106,0.011465037337099106
I3L145,0.01139112704928611,0.01139112704928611
P05089,0.011375003346857366,0.011375003346857366
Q7Z443,-0.01100522760959031,0.01100522760959031
P02748,-0.010928029353065104,0.010928029353065104
Q9Y5G8,0.010923904735171939,0.010923904735171939
A0A0U1RQZ9,-0.010879753183221307,0.010879753183221307
A0A2R8YDH4,0.010872275021548609,0.010872275021548609
P35609,-0.01086676598387201,0.01086676598387201
A0A2R8YD19,-0.010850154348775079,0.010850154348775079
Q9UNY4,0.01082390129506033,0.01082390129506033
A0A0A0MTC7,-0.010398017371678088,0.010398017371678088
O15061,-0.010380298505988858,0.010380298505988858
P01031,-0.010330027775532229,0.010330027775532229
A0A0C4DH32,0.010118088830945554,0.010118088830945554
P51508,-0.01008869602142896,0.01008869602142896
Q96HY7,-0.00992456949021595,0.00992456949021595
Q96JM7,0.009916698906447526,0.009916698906447526
E9PG71,-0.00987767901898551,0.00987767901898551
Q9UKL0,-0.00976382946754926,0.00976382946754926
D3YTG3,-0.009619265810145874,0.009619265810145874
A0A804HHU8,-0.00953403313953169,0.00953403313953169
A0A0A0MS09,-0.009313187619675964,0.009313187619675964
H7C5C2,-0.009308220703268373,0.009308220703268373
Q9UJU2,-0.009227660854551867,0.009227660854551867
A0A494C1K0,0.00920580457987683,0.00920580457987683
P05783,0.009179255637949565,0.009179255637949565
Q92771,-0.009147415164103171,0.009147415164103171
H3BPK2,-0.008936871593441541,0.008936871593441541
P10645,0.00878549003848348,0.00878549003848348
Q92994,-0.008776050252790794,0.008776050252790794
Q6P9F0,0.00877250404421871,0.00877250404421871
O43166,-0.00875473214332673,0.00875473214332673
Q9BXU9,0.008394436846920072,0.008394436846920072
O94887,-0.008181906080968089,0.008181906080968089
B0QYR5,0.008171810278367888,0.008171810278367888
P06331,-0.0078816136677547,0.0078816136677547
C9JD20,0.007833090181597186,0.007833090181597186
A0A8C8NWT4,-0.0078118307615590585,0.0078118307615590585
A0A804HKE7,0.007736850304233665,0.007736850304233665
A0A7P0T7Z2,-0.007493918812552818,0.007493918812552818
O76031,0.007286616275542363,0.007286616275542363
Q8IYT2,0.007165492843757233,0.007165492843757233
A0A1B0GTF3,0.007106406370149866,0.007106406370149866
O60462,0.006964519009812083,0.006964519009812083
Q86TE4,-0.006518404156087217,0.006518404156087217
F8WCZ6,-0.006502116942326447,0.006502116942326447
