Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
Q14161,-0.47129433070245563,-0.1789446711997932,-0.4317897580517864,0.0,81.0,False
C9JRG0,0.24919912171424438,0.073085416230228,0.0,0.3429592436711248,50.8,False
C9JNU9,0.17810173871576626,0.06466896342622826,0.0,0.3194990282710567,46.2,False
O60312,-0.14724069593526068,-0.02977983136088166,-0.18845519626517204,0.0,35.199999999999996,False
A0A8I5KNL1,-0.10465861088942782,-0.024908331183219858,-0.19952154859034724,0.0,26.6,False
E5RJT6,-0.09353758229266691,-0.03098501585053178,-0.22451158061466034,0.0,29.599999999999998,False
P54756,-0.07297106871202642,-0.024289931599427137,-0.18160122871780013,0.0,26.400000000000002,False
A0A087X0R0,-0.06991887177150616,-0.032575045013051175,-0.24452951519024319,0.0,26.6,False
Q9Y2F9,0.06008811128263025,0.04053382542303001,0.0,0.28072340298691334,32.4,False
Q9UPU3,-0.055509777514150996,-0.013362005495572826,-0.11894296695164619,0.0,20.599999999999998,False
Q9C0H6,-0.055352061486094416,-0.029601547273049415,-0.23626315049252142,0.0,28.599999999999998,False
Q96EH8,-0.05116213306586887,-0.02231350391271801,-0.18510064587700154,0.0,24.6,False
A0A140T979,-0.044795124047080796,-0.019346484797245902,-0.2044642384383233,0.0,21.0,False
Q6S5L8,0.043821266758788,0.02506654264522031,0.0,0.2178145189038052,22.6,False
P35626,-0.042203718673885546,-0.008267167282165122,-0.10159729794522337,0.0,15.0,False
C9JWG6,0.04196630598703704,0.029941615273371476,0.0,0.24572606740117386,25.2,False
E9PAS2,-0.03285743257052244,-0.018881114973599854,-0.16826483290777233,0.0,21.8,False
E9PR21,-0.03120740032991372,-0.01480918798502779,-0.14429905695441078,0.0,17.4,False
Q96ST2,-0.02999525210836031,-0.013095093195918568,-0.1366995378331098,0.0,17.4,False
H0YAS8,-0.024428364323023474,-0.028641862974490628,-0.21113532468966642,0.0,26.0,False
A0A804HJC4,0.024274661416969497,0.024521164668865558,0.0,0.27072267866841443,20.200000000000003,False
Q5T7B8,0.00872128682098206,0.019647346192170394,0.0,0.19505350205562633,21.2,False
A0A804HLE8,-0.00799910727168099,-0.027957889127421275,-0.25023127250536825,0.0,21.4,False
I3L1F1,0.003595391233851225,0.008326465694369388,0.0,0.09893261718819876,16.0,False
