Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
J3KPQ0,-0.30892215249634447,-0.1554410726304385,-0.32514185102128046,0.0,90.0,False
M0R009,0.23465411943020534,0.11216658416811917,0.0,0.36966805815737336,70.6,False
P78540,0.1916744317338367,0.08811535773131855,0.0,0.3934206746545258,60.199999999999996,False
F8VWL3,0.17983526575327904,0.0914027667165812,0.0,0.21963931912430937,80.2,False
H7C1M2,0.17766440435408204,0.09519681234044046,0.0,0.26150191735155787,71.6,False
Q01804,-0.16758681305918094,-0.086795531533989,-0.3190717886470467,0.0,63.4,False
Q9NQZ2,0.15679886575395383,0.06847111270170808,0.0,0.23233154509035212,65.4,False
E9PLM6,-0.15498276316962536,-0.07525002132987334,-0.2204158487748741,0.0,74.4,False
A0A0U1RR07,0.1524742702787577,0.06496369101930102,0.0,0.18465438789744842,71.39999999999999,False
I3L466,0.14760156475133954,0.0652107599867816,0.0,0.20688082842440855,64.8,False
F5H5B4,-0.13968691605142783,-0.06897644583047648,-0.26839089643180764,0.0,59.599999999999994,False
B5MCC4,0.13844416450612243,0.06813767758830319,0.0,0.19441841557583858,73.6,False
H7C587,0.1372119686172201,0.06624528557080346,0.0,0.1683013034100828,75.0,False
E7EX59,0.13215556019017322,0.06331848031005419,0.0,0.2677545238454448,56.599999999999994,False
Q13637,-0.13195541209677544,-0.07225954332018257,-0.22438207501862836,0.0,71.0,False
A0A494C0K8,-0.13012533835147796,-0.07303399825040482,-0.2947356881263362,0.0,61.4,False
A6PVN6,-0.11096164285361623,-0.05375182872638351,-0.1963782558380018,0.0,61.199999999999996,False
O43896,0.10857518397309474,0.05734839618579001,0.0,0.192402570325718,68.4,False
Q7Z478,-0.10743503580962653,-0.053147252202509494,-0.27970292960666554,0.0,45.0,False
A0A3B3IRW7,0.10236920800300017,0.05723476329050327,0.0,0.1987914935355394,60.0,False
Q13618,-0.10209701544578036,-0.06334773427345775,-0.2621899176758007,0.0,57.8,False
E7EW31,0.10099171338231938,0.048993119768356394,0.0,0.15139478903603634,66.2,False
Q3BBV0,-0.10079326068241007,-0.03498798913627833,-0.1635532143458837,0.0,45.800000000000004,False
K7EQN7,-0.09881218565577775,-0.03958917779402549,-0.17930530293133556,0.0,52.0,False
A0A0G2JMX7,0.09792540624824374,0.04842408423452176,0.0,0.26064473750058326,43.4,False
Q96F81,-0.09314113181243823,-0.054754429781525955,-0.23530938034091292,0.0,55.2,False
E7END6,0.09113190003518366,0.05249373071347927,0.0,0.24455744576470642,51.800000000000004,False
P53675,0.08996197690442449,0.04298702027918215,0.0,0.169172060509046,53.800000000000004,False
A0A7I2V381,-0.08698469625693228,-0.023453855937257757,-0.13377777452097428,0.0,40.0,False
Q6UXC1,0.08260088614594484,0.03491508607553107,0.0,0.1482532884500498,42.8,False
D6RAS9,0.07977246746831734,0.04229478747491176,0.0,0.18782406518185338,49.0,False
Q8NG11,0.07425403656083177,0.04184780257365513,0.0,0.16789980749440025,58.599999999999994,False
H0YGK4,0.06739623221714597,0.029189686895323922,0.0,0.21006647943808282,31.0,False
Q9UBB9,-0.06713208146868546,-0.02327767830576289,-0.10472955763880405,0.0,44.0,False
A3KMH1,0.06530853975950056,0.03218875025235955,0.0,0.13768847212521132,54.400000000000006,False
Q6IC98,-0.06492977260620487,-0.04306028102275307,-0.17802617789126574,0.0,55.2,False
P00915,0.061843751963960164,0.03286910135062276,0.0,0.12568052646132447,55.800000000000004,False
Q02487,0.061636340379984424,0.03972692817831513,0.0,0.21334005049597887,44.0,False
F2Z2A4,-0.06140004254277793,-0.04362485849324015,-0.2084991367698846,0.0,49.2,False
Q9H172,-0.06080479211791097,-0.026861636498969492,-0.1735544521931427,0.0,35.6,False
E9PPW6,0.05737011472287469,0.024110625551611618,0.0,0.13987978925071398,37.2,False
A6NIW2,-0.05362679945754815,-0.033078689680414185,-0.17530000106306656,0.0,38.6,False
Q8IVP9,0.05260361961123457,0.026986046985085013,0.0,0.18324760380593305,33.6,False
Q8TCC6,-0.05242849101360898,-0.02162989442678359,-0.14426133866037744,0.0,34.2,False
A0A0C4DH72,-0.05103919313573121,-0.04202372959934022,-0.2147828961134461,0.0,45.6,False
