Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
D6RIY9,-0.041526452183852015,-0.019446377179753022,-0.05365227973795375,0.0,77.60000000000001,False
J3KMY6,-0.038695002210044564,-0.01888023420245376,-0.040680106911592705,0.0,89.0,False
A0A1W2PRD1,-0.03479985202084106,-0.015099813798120799,-0.043926386573249064,0.0,72.8,False
A0A075B7B8,-0.0322657136603121,-0.013916114295301369,-0.03946111542546614,0.0,74.6,False
A0A0A0MSB7,-0.02945739462467104,-0.011375041400628587,-0.03538917160196269,0.0,73.4,False
Q96FC9,-0.02885190350997616,-0.01317338522090053,-0.04790449914346226,0.0,56.39999999999999,False
Q14161,-0.028492356408313234,-0.014837526347866501,-0.05258043968295814,0.0,61.199999999999996,False
A0A075B6N3,-0.02776983730602582,-0.012478469792786238,-0.04486793659276877,0.0,62.4,False
A0A0A0MQY2,0.02690911879635183,0.01172237835114252,0.0,0.04229294929259773,66.0,False
O43707,-0.026764346848953624,-0.010630710761959311,-0.030471131910685526,0.0,75.2,False
D6RIS7,-0.02615424154387415,-0.011869116124688045,-0.03521172108018801,0.0,66.8,False
H9KV31,-0.025635069303971258,-0.011092976275417424,-0.043342791506954075,0.0,54.2,False
A0A7I2V5A1,-0.025135628668614362,-0.01148808691670779,-0.03925802673781984,0.0,65.0,False
A0A1W2PRC7,-0.02510076852021612,-0.010134337704176306,-0.03027263494027136,0.0,70.19999999999999,False
E9PQG0,0.024523148499113533,0.010452570438414924,0.0,0.03840942592960174,64.4,False
Q9NY27,-0.02365611777621927,-0.010413801649954903,-0.032896632867852424,0.0,66.60000000000001,False
A0A087X0R0,-0.023652815522488466,-0.013290500852778732,-0.054621345760117075,0.0,57.199999999999996,False
P35626,-0.022667366673071027,-0.00812176198293456,-0.0289560255835792,0.0,64.60000000000001,False
P01701,-0.022109546664485724,-0.009969907853474125,-0.03871028589922064,0.0,59.8,False
A0A494C0M2,-0.021522129675551286,-0.009055551597347618,-0.044690071472670435,0.0,48.6,False
A0A7P0TBH1,-0.02131356205046171,-0.008249746186693784,-0.03156555056222133,0.0,58.599999999999994,False
A0A8I5KNL1,-0.021044461156943552,-0.009284399361279285,-0.0418190524507294,0.0,55.400000000000006,False
C9JME2,-0.020715185030433923,-0.00738360370343512,-0.026866327432271905,0.0,61.8,False
A0A0U1RQG6,-0.02060647318519038,-0.007598675025162446,-0.033340772497907095,0.0,51.0,False
S4R414,-0.020488960474816187,-0.009787226050430017,-0.042193770159752564,0.0,55.400000000000006,False
Q5VY30,-0.020091750228350875,-0.006401639404733324,-0.02424827254368553,0.0,61.0,False
