Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
C9JXK0,-0.10271114755332832,-0.06121095485096949,-0.14729423261262242,0.0,69.39999999999999,False
A0A2R8Y438,0.09507081672070944,0.053451356778064826,0.0,0.14053506468859733,71.8,False
Q9HCM2,-0.08798816069843036,-0.04926484624939069,-0.10200658699827346,0.0,94.6,False
A0A804HJ86,-0.08755392295710467,-0.04930349260827403,-0.11418146483377266,0.0,84.0,False
A0A1W2PPM7,-0.07931825737822314,-0.046313901344289254,-0.092610281921688,0.0,88.4,False
P01591,0.07652533773716737,0.0397611089774899,0.0,0.11809880947880828,74.4,False
B3KR49,-0.07209295724820038,-0.04129792944231668,-0.09599091972795404,0.0,91.4,False
E7EVA0,0.07116520700622499,0.03786006694045175,0.0,0.10043016523584056,84.39999999999999,False
A0A804HJC4,0.0655993687416871,0.037456136457738605,0.0,0.11188799706681675,63.2,False
K7ERJ7,-0.06492411064942105,-0.03499668604695496,-0.08684375683134939,0.0,86.0,False
A0A6Q8PHG5,-0.06251410286919576,-0.033016556245878875,-0.06629598580360893,0.0,89.4,False
E7EQM8,-0.06154865622837191,-0.03302317244097298,-0.10636712245675863,0.0,67.0,False
A0A1W2PRG9,-0.05907988709600831,-0.03198993176920041,-0.08804489905165906,0.0,77.8,False
Q86UP2,-0.058737440644928404,-0.036142883932183824,-0.10223052582286421,0.0,63.6,False
A0A804HHU0,0.0571372262491089,0.03105168069569337,0.0,0.09098763315447574,73.2,False
E9PD99,-0.057076502535137255,-0.03460251234936509,-0.08788311449388182,0.0,65.60000000000001,False
Q14161,-0.056594678253043956,-0.030846663072757723,-0.0787959165653176,0.0,79.80000000000001,False
Q15283,0.05568365055728706,0.030540016433991693,0.0,0.0950834530217257,77.8,False
K7ER96,-0.05486196471750486,-0.04184360727704474,-0.12255478333874012,0.0,64.60000000000001,False
A0A0D9SGE8,-0.054374914237177115,-0.03052618043151813,-0.09157317329742148,0.0,68.2,False
