Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
Q92624,0.3029394618398499,0.08984396183828312,0.0,0.41130478608108817,48.0,False
B8ZZQ2,0.27183386714958485,0.119196750417085,0.0,0.5442546947239691,47.599999999999994,False
I3L1D5,-0.19889670320399203,-0.08051078700403622,-0.4891413880915882,0.0,38.0,False
Q8N163,0.18933044411454808,0.06417656828963166,0.0,0.36186660460373105,39.0,False
P00748,0.142680236238409,0.04768927744782287,0.0,0.3204709898973857,29.2,False
A0A0G2JMV4,-0.12982202725033623,-0.0636705051658192,-0.40003385114927853,0.0,35.4,False
P0C869,0.11155214704090198,0.04611831715551295,0.0,0.3723773459063001,29.2,False
A0A1B0GVI3,-0.0663720586806946,-0.035063416675186504,-0.2812135120472391,0.0,26.0,False
P43652,-0.06261482948648009,-0.01337599504731779,-0.14038894866937107,0.0,17.0,False
C9J685,0.061910817415070575,0.03458624880210751,0.0,0.2869673164029927,25.8,False
Q13618,0.03915214225173971,0.04281593327042763,0.0,0.4223638122287846,21.0,False
P54284,-0.012064841703282595,-0.026216218679224225,-0.23494280742691753,0.0,21.0,False
