Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
A0A7P0TA22,0.09172190990641185,0.05180276516729566,0.0,0.11845819745224358,86.4,False
P33241,-0.09072178480394152,-0.05423162586795619,-0.11233406219482522,0.0,91.4,False
A0A2R8Y5G6,-0.07324429188525888,-0.040912678965044164,-0.09488966057815444,0.0,89.8,False
B1AR60,-0.06698252011062046,-0.03797500985029083,-0.09606798375734736,0.0,81.39999999999999,False
A0A5F9ZH74,-0.06693964985060163,-0.03758809157856176,-0.10970023764253362,0.0,74.8,False
Q13099,0.06265155925879302,0.03734281997490586,0.0,0.08013507424607598,84.6,False
Q9P2D6,-0.058780962342035184,-0.03551595092896666,-0.07525942045617098,0.0,90.8,False
Q96F81,-0.058471629505195494,-0.03315049071694195,-0.08916255648508879,0.0,81.6,False
B0YIW2,0.05742102545417955,0.030292451397788186,0.0,0.09949702424616415,71.39999999999999,False
A0A2U3TZM7,-0.0572321977591604,-0.030643083978510306,-0.095053703885555,0.0,75.6,False
J3KSN3,-0.05718531025931354,-0.03256548336290843,-0.06969273869594216,0.0,92.2,False
H0YB68,-0.055558151878814625,-0.03319513948995606,-0.08304834867037449,0.0,81.0,False
Q9BXJ9,-0.05370582105156285,-0.02845078952595225,-0.07049489433925897,0.0,85.2,False
H0Y9D3,-0.05327227918305742,-0.025810271988910935,-0.08328046487548492,0.0,74.0,False
Q5T7B8,0.05322031426447838,0.03044721293172574,0.0,0.08951982046590268,80.80000000000001,False
C9IZQ3,-0.052842405624947054,-0.028933058008780037,-0.05970447561036531,0.0,92.60000000000001,False
A0A1W2PR28,-0.05234831951310761,-0.030739123619415474,-0.07799986796076239,0.0,84.8,False
P02748,0.05189554559352395,0.031263778892989376,0.0,0.0649998293556006,93.60000000000001,False
Q8N715,-0.051851448053753475,-0.027950184017027847,-0.07886343338408949,0.0,77.4,False
Q8WUF5,0.05135210672406644,0.028623535159395492,0.0,0.08142398849605552,78.2,False
B0QYL8,0.05080351701681551,0.027639501367445935,0.0,0.08013860990068881,72.8,False
H3BU64,-0.050695217790439,-0.022152125961032738,-0.08277358014060111,0.0,65.2,False
Q9P253,-0.04957275208178157,-0.025576635594116454,-0.05999154163168337,0.0,81.39999999999999,False
Q13275,-0.048132946048615254,-0.026363225304094795,-0.07002568764904712,0.0,77.60000000000001,False
A6NC48,-0.047707325174381074,-0.02820525026115601,-0.08175814539726964,0.0,65.0,False
Q8NET4,0.04714836813829931,0.025540612115143746,0.0,0.07835636594826978,72.2,False
O75362,-0.04687917212687061,-0.025295856292188074,-0.06114023057598951,0.0,79.60000000000001,False
Q7Z7A4,0.046837486677293615,0.026465169104991717,0.0,0.07234333193830317,72.0,False
P36383,0.04633295552737938,0.025997571472606517,0.0,0.07633972028958337,70.8,False
A0A087WWB8,0.04631835257077936,0.026273570672783533,0.0,0.08118136422193158,67.60000000000001,False
U3KQE6,0.045414245072928836,0.02324144408473529,0.0,0.07111732628099031,69.0,False
Q9P2R3,-0.04479253781799455,-0.026383339335852976,-0.0796359528585399,0.0,70.0,False
P07358,-0.04458350495497853,-0.02701888174496491,-0.0725621234344769,0.0,79.4,False
H3BN94,-0.04412109988812251,-0.030453510765089065,-0.09836352449651885,0.0,69.39999999999999,False
A0A7P0T8U3,0.044068969558188856,0.025161096027888324,0.0,0.05840515049435603,89.60000000000001,False
A0A5F9ZI21,-0.04375371716313266,-0.024346232176378067,-0.07257811357239953,0.0,73.2,False
H7C1M2,0.043185717400975356,0.02454048058499274,0.0,0.0536157417764095,93.2,False
Q6ICB4,-0.0429056457510534,-0.02447510364849898,-0.06805037688264655,0.0,79.0,False
Q96NX9,-0.04232974885281363,-0.017748665848757058,-0.07259193671908763,0.0,53.800000000000004,False
E9PKD3,-0.04224154522599842,-0.02610915088242296,-0.07848569810499893,0.0,74.6,False
F8W6X9,-0.042229475428285666,-0.029613873137706994,-0.07863063938335994,0.0,65.60000000000001,False
P14923,-0.04186013062164617,-0.024334081942193594,-0.05168366721916575,0.0,83.0,False
P01583,-0.04097318726135739,-0.023418963215258774,-0.06034386954940748,0.0,69.19999999999999,False
F5H5B4,-0.04075725217192915,-0.023971737618076257,-0.06226635467502981,0.0,81.39999999999999,False
Q9H2M9,0.039060380970053925,0.02117185763327088,0.0,0.06089923674835273,77.60000000000001,False
Q9BTP6,-0.03858947171662004,-0.019543381354775267,-0.06623171585163597,0.0,69.39999999999999,False
O14757,-0.037250757466221814,-0.02487368679852962,-0.09335637917749956,0.0,65.4,False
A2RRD8,-0.03672696247998222,-0.020340691531128528,-0.06049308880163725,0.0,70.0,False
J3QR65,-0.036232344128869096,-0.018390760641657553,-0.07562528639603043,0.0,55.00000000000001,False
P06331,0.03590505000477066,0.01746853938139716,0.0,0.060502454528043106,69.39999999999999,False
A0A494C1F1,0.03516129177325433,0.02027689075854667,0.0,0.06313689365332244,68.2,False
P01743,-0.03504449195304924,-0.018745962064251817,-0.06506233504337612,0.0,66.60000000000001,False
P0C671,-0.03469659065400458,-0.020781145961336844,-0.057834342628617766,0.0,76.6,False
Q13637,-0.03395210533455911,-0.016772321250044974,-0.06507408874595817,0.0,63.0,False
M0QXW4,0.033717727258824416,0.014675662812131712,0.0,0.06047185305869762,54.400000000000006,False
Q9P2K3,-0.03284004644231419,-0.016475137177237312,-0.03910310666712459,0.0,85.0,False
A0A7P0NGZ6,-0.03272335864383107,-0.021075383709160043,-0.07827933637913885,0.0,54.6,False
K7ER74,0.03225064768327321,0.017954229789884812,0.0,0.06419211386450661,60.0,False
A0A0C4DG89,-0.03214241661610756,-0.013750224383657809,-0.03660236647813869,0.0,81.6,False
Q8TC20,-0.031819359810004416,-0.016592467024333594,-0.04782463171712402,0.0,71.6,False
Q9NZM3,-0.03130850220054893,-0.01968672370435406,-0.058867594056553806,0.0,71.2,False
H7C4L7,-0.031197972182701008,-0.01938857545880992,-0.06487608194309975,0.0,64.4,False
Q15746,0.03070895016410019,0.017167125915144896,0.0,0.04298117074941021,66.2,False
