Protein,Coefficient,Abs_Coefficient
H0Y7Z1,0.027956361245229665,0.027956361245229665
Q86W68,0.02767435782117374,0.02767435782117374
A0A087WT09,0.027650612288570933,0.027650612288570933
A0A7P0T9B9,0.027150395201751158,0.027150395201751158
A0A0A0MQZ8,0.026938080588619812,0.026938080588619812
P50583,0.026814863646950713,0.026814863646950713
A0A1B0GW24,0.02677652361973149,0.02677652361973149
Q6P461,0.026746164075596456,0.026746164075596456
A0A1W2PR36,0.0251815706527403,0.0251815706527403
H0Y2P7,0.02514352809939596,0.02514352809939596
E9PK91,0.02496067724428972,0.02496067724428972
Q59FY4,0.024809311322266103,0.024809311322266103
A0A5K1VW50,0.024729089292394323,0.024729089292394323
D6W5U7,0.02435490332856986,0.02435490332856986
A0A075B6I0,0.02412710826843841,0.02412710826843841
Q9UPQ3,0.02363576045898446,0.02363576045898446
C9JIF9,0.023523096963073635,0.023523096963073635
I6L8A6,-0.023448836661735226,0.023448836661735226
D6RA70,0.02305574846580948,0.02305574846580948
D6REB0,0.022915297552332844,0.022915297552332844
E9PSI0,0.022632994299281384,0.022632994299281384
Q15283,-0.022361527858829302,0.022361527858829302
Q96Q27,0.022323973678618585,0.022323973678618585
A0A7P0T846,0.022311760250313138,0.022311760250313138
F5H8D6,-0.02223561192895146,0.02223561192895146
Q14966,0.0220230475503751,0.0220230475503751
Q96DT6,-0.021760270202393014,0.021760270202393014
G5E9W3,0.02167797396109453,0.02167797396109453
Q9UBC2,0.021443386642114304,0.021443386642114304
Q9P1Z9,0.021073454319842023,0.021073454319842023
Q9UP83,0.020936401497069303,0.020936401497069303
A0A0B4J2D9,0.02083934201551682,0.02083934201551682
A2AAZ0,-0.020697250772035183,0.020697250772035183
E9PG71,0.020672544015704595,0.020672544015704595
A6NK58,0.020613053545449043,0.020613053545449043
H3BU45,0.020526470394147022,0.020526470394147022
J3KMY6,0.020517369604058873,0.020517369604058873
H0YNB9,0.020466970167415124,0.020466970167415124
O60733,0.02040715145682817,0.02040715145682817
A0A6Q8PF62,0.020399445887518936,0.020399445887518936
O75132,0.02039731762224142,0.02039731762224142
J3KPC5,0.020213084292373066,0.020213084292373066
G3V5Z3,0.02020858689519844,0.02020858689519844
P08185,0.02017750844181204,0.02017750844181204
A0A0A0MRM2,-0.02015960817227624,0.02015960817227624
Q8TAB3,0.020114850207352077,0.020114850207352077
C9JPQ9,-0.02010173056366996,0.02010173056366996
P78386,0.019931882050538835,0.019931882050538835
P35908,0.019416955486164397,0.019416955486164397
A0A075B7B5,-0.01917128643373066,0.01917128643373066
P29622,0.018894044087859142,0.018894044087859142
H0YDQ4,0.018837462605653915,0.018837462605653915
P13647,-0.018794432603984407,0.018794432603984407
A0A0C4DGG1,0.018754953716700138,0.018754953716700138
Q5TFM2,-0.01865708565999366,0.01865708565999366
K7ELL4,0.01856507997001913,0.01856507997001913
M0QZP2,-0.018072636777355426,0.018072636777355426
O75840,0.017728243136374177,0.017728243136374177
O14978,0.01768302802251063,0.01768302802251063
Q99666,0.017678064391343267,0.017678064391343267
H0YEV3,0.017541654770611037,0.017541654770611037
Q03112,0.0175238261172096,0.0175238261172096
P02747,-0.017450526296608863,0.017450526296608863
A0A8I5KWK4,0.017347575230191713,0.017347575230191713
B7Z493,-0.017075313621798423,0.017075313621798423
A0A494C1A0,-0.016995409236081033,0.016995409236081033
Q04771,-0.01678197232974907,0.01678197232974907
Q05469,-0.016613615606915086,0.016613615606915086
F8WF42,-0.016576845530494926,0.016576845530494926
P08697,0.016531853678482415,0.016531853678482415
Q96PD5,0.016280278628391053,0.016280278628391053
A0A087WU87,0.016131735528199024,0.016131735528199024
A0A1B0GVY2,0.016110384150801505,0.016110384150801505
