Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
A0A075B6N3,-0.05507008479494423,-0.02672116790356714,-0.06493871214709633,0.0,89.0,False
Q14161,-0.05210876520026562,-0.02456831751599588,-0.06547706018891299,0.0,79.4,False
D6RA66,-0.049526513327568814,-0.023710044670401755,-0.0637980640732211,0.0,81.39999999999999,False
F5H7J9,-0.04452382076354028,-0.019819940636727654,-0.05239407786775973,0.0,80.60000000000001,False
Q96FC9,-0.03970101003900456,-0.016836198132823783,-0.059331784527526826,0.0,64.8,False
Q9NY27,-0.03644576398791636,-0.014892431061288914,-0.04918567947259173,0.0,71.2,False
A8MY60,-0.036147773622784735,-0.01552100798758167,-0.04828463465752611,0.0,68.0,False
Q9H8N7,-0.033699009288976976,-0.013005103284851624,-0.039142366391299865,0.0,69.6,False
C9JYU3,-0.03127518836413292,-0.013309662650494323,-0.054599633623777094,0.0,60.8,False
A0A0A0MSB7,-0.029891019991343627,-0.012023177389559828,-0.04504809063726537,0.0,62.4,False
A6NC62,-0.02804288273744082,-0.012500901920184479,-0.04733325069751561,0.0,58.8,False
E9PD35,-0.026464124438800994,-0.0100458602766615,-0.03703880801533172,0.0,58.199999999999996,False
P35626,-0.02570845658788113,-0.009005756744615076,-0.035480396740558695,0.0,57.199999999999996,False
Q9UL03,-0.02541597314430306,-0.01162563629770646,-0.05451907304951621,0.0,47.199999999999996,False
Q9UMQ6,-0.024988104021994327,-0.010353898979346203,-0.04332754141720614,0.0,53.800000000000004,False
J3KRZ9,0.02453280729953487,0.007049490076709243,0.0,0.029702419682564686,58.199999999999996,False
D6RIY9,-0.022723741965379213,-0.010992274209532315,-0.04539051840863366,0.0,55.60000000000001,False
Q3LI73,0.02259881255564163,0.00688130595163067,0.0,0.028991164121504806,56.8,False
A0A7P0T8X9,-0.021990514225102956,-0.009131251623145119,-0.04070593555020282,0.0,52.800000000000004,False
Q16832,-0.021583203350202133,-0.00879997332803724,-0.03521021816107168,0.0,56.39999999999999,False
Q9ULH7,-0.021319278502818794,-0.009163003077802096,-0.0409514881138382,0.0,52.6,False
Q9P2H3,-0.02052038143460397,-0.010108462944786333,-0.05500014396147033,0.0,45.800000000000004,False
A0A8I5KNL1,-0.016967874566408542,-0.007890916318123576,-0.04358874678954125,0.0,42.4,False
H3BV03,0.01653877957174504,0.008219271622945999,0.0,0.04684481667551548,42.4,False
C9JME2,-0.016044037010057733,-0.005386429609995942,-0.028093785124436485,0.0,42.8,False
A0A1W2PPM7,-0.015401787818393126,-0.008116042642085352,-0.04676366084717131,0.0,43.8,False
Q9HCM2,-0.015068665942900366,-0.008458587987690792,-0.03991687509000802,0.0,46.2,False
A0A087WT59,0.015041698278861315,0.008534066434084072,0.0,0.04494454951592219,40.400000000000006,False
Q8TDI0,0.014981616744586455,0.0061322240109166854,0.0,0.031124596269345866,43.2,False
O75197,-0.01496991765609951,-0.008060715992819665,-0.040550905835526105,0.0,45.2,False
A0A804HI22,-0.014829793563449982,-0.007188875038384955,-0.04169033852389596,0.0,40.2,False
M0QX43,-0.014568193829589765,-0.008666549624752263,-0.043438433362979284,0.0,45.800000000000004,False
C9J8E1,-0.014042836620141304,-0.006957358509323479,-0.03761516701265944,0.0,38.4,False
Q969Y2,-0.013256388001609732,-0.006810687667032469,-0.03750749459235566,0.0,41.0,False
O94874,0.01267051785157887,0.005415447828282933,0.0,0.03338212268841328,37.6,False
F8W7M8,-0.012074895545447422,-0.004611975231411326,-0.030887779606001965,0.0,32.800000000000004,False
A0A0U1RR22,-0.011713236514470095,-0.006919360336620969,-0.04292148719412961,0.0,36.4,False
F2Z3A3,-0.01088318098286512,-0.005808858185048902,-0.03373025131428751,0.0,38.4,False
A0A1W2PRD1,-0.010733368962220075,-0.007273837765840153,-0.046237638733390145,0.0,37.8,False
F5GZI2,-0.010433099120604437,-0.006075269896363426,-0.033927131306124375,0.0,40.6,False
A0A804HLE8,-0.009972157485954985,-0.0061811359964152575,-0.04079640110456864,0.0,31.4,False
A0A087X0R0,-0.009667157848773394,-0.00827238771342634,-0.04794218182775002,0.0,39.800000000000004,False
H0YA52,-0.009664772609702969,-0.007834098410949498,-0.04562614472019701,0.0,38.2,False
Q9C0H6,-0.009431147527720663,-0.007049353718846727,-0.046644160778894446,0.0,32.800000000000004,False
D6R992,0.009375360213575889,0.005077260115561529,0.0,0.03433436928255558,33.800000000000004,False
H0YNU9,-0.007868802884940481,-0.007955904185782195,-0.05501712532171733,0.0,36.0,False
A0A075B6K0,-0.007717269964171746,-0.0039096432328092285,-0.029333692666594344,0.0,28.599999999999998,False
O43707,-0.007479792168863391,-0.004243047919318529,-0.028019781251975368,0.0,33.6,False
H9KV31,-0.006715731700865282,-0.0065363606794078275,-0.04024503886031817,0.0,35.6,False
Q96F63,0.006641711500762992,0.004936471217500811,0.0,0.03301114048861377,32.4,False
A0A0A0MSL0,-0.006511922805994849,-0.005129100937580677,-0.039350857932220026,0.0,29.4,False
A0A1B0GUA8,-0.00582588589020658,-0.004854694275933509,-0.031626164123041346,0.0,31.0,False
A0A0A0MTJ0,-0.005437176844405187,-0.005961850864396419,-0.0382355170570574,0.0,34.2,False
Q5VW38,0.005427395472375145,0.0030195177995089766,0.0,0.02247689720558657,28.199999999999996,False
P05164,0.0050563776068879044,0.004300593769421034,0.0,0.028034928166126842,30.2,False
Q8WW59,0.005022748359331393,0.004570275685719795,0.0,0.027107568418831534,33.800000000000004,False
A0A286YFL1,-0.005000906050772399,-0.0054377988088023,-0.03642527595231643,0.0,33.800000000000004,False
