Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
H7C1M2,0.08815092713366625,0.052171089059828465,0.017397494402693246,0.07633812082644431,100.0,True
H7C2N5,0.0844704631611004,0.05196817460597043,0.013155107560487512,0.08293552912987169,99.8,True
O00410,-0.08295976922138112,-0.053755113870531245,-0.08351656347080855,-0.02048819949635091,100.0,True
E7EM64,0.08233896885515064,0.05376347628115428,0.016054535276773564,0.09462447337457415,100.0,True
P33241,-0.0819204352486912,-0.05251716397790878,-0.09354858180233037,-0.016929559437922934,99.8,True
X6R8S9,-0.08074118628928642,-0.05155685718689704,-0.08767898081510517,-0.01715792421292836,100.0,True
F5H5B4,-0.07966516077537654,-0.04855636154637907,-0.07777087012980577,-0.011446801724458402,99.4,True
A0A669KBF1,-0.07761405471711878,-0.044104610396081476,-0.07755974951865942,0.0,97.0,False
P23141,0.07312246961526996,0.04688895795110744,0.022418170064190918,0.07049803435717576,100.0,True
K7EIX9,-0.07190921967272983,-0.044095152719996526,-0.06133086400664902,-0.016768972170198848,100.0,True
A0A804CBC2,-0.0695166408062899,-0.04336787446629803,-0.06242005898113554,-0.01843804276626479,100.0,True
Q6ZUS5,-0.0688494623102134,-0.04267880876175461,-0.08187309567339494,-0.004766577058008085,98.0,True
D6RB75,0.06690121154560165,0.0414861723721807,0.01179598258646395,0.06111196192088304,100.0,True
M0R009,0.066548261215727,0.04384384187757253,0.0,0.11357407643570246,85.39999999999999,False
Q9P2F5,-0.06644606341972521,-0.04229441421537988,-0.08361234308001021,0.0,89.8,False
O43633,0.06391065270319166,0.04238521069807957,0.008045374123255003,0.07456500165674913,99.0,True
Q14766,0.06319312180479382,0.04025783878214537,0.00010004556806134216,0.0717082517913454,97.6,True
B7ZM87,-0.06314182525523285,-0.04395892955242155,-0.08199783056068982,-0.006086591005523108,98.6,True
E9PE85,-0.0604358823919686,-0.0381943269077221,-0.09074368324981585,0.0,83.0,False
Q96BN8,0.05992119924280997,0.03999657163607177,0.0010599942598404084,0.0707059389580938,98.2,True
O95568,0.0572399672200713,0.03449094947489421,0.009245662985660423,0.04730150574421342,100.0,True
Q5SNV9,0.05707044166727986,0.03917686412710874,0.005025910908987782,0.05894336738476332,98.0,True
Q9HCE5,-0.05538806204770074,-0.03974156307770866,-0.060618714374515326,-0.014764472949027855,99.8,True
O75051,-0.05533861357966369,-0.03477435715020201,-0.0626882529743407,0.0,91.4,False
Q8TBY8,0.05445934154207626,0.03393028104306443,0.0,0.056459808029399323,95.19999999999999,False
P38398,-0.05413629554173543,-0.03981717005839837,-0.06237589782695135,-0.01013253008399525,99.4,True
Q6GMR7,-0.053223103965443885,-0.03668769628685909,-0.08237150818604891,0.0,94.8,False
Q5SR44,0.052407546905736194,0.03332658456718729,0.0,0.0653916243598859,95.39999999999999,False
O95235,0.04908159902401982,0.029952591312546652,0.0,0.06394622373807324,84.8,False
D6RAS9,0.048468865951213226,0.03248126648264985,0.0057965155301634794,0.05473569613303831,99.2,True
