Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
F5H5B4,-0.5349132917118142,-0.19237281654006788,-0.5925057083412872,0.0,72.2,False
H0YAS8,-0.33556834436249794,-0.13161435614299163,-0.4804881021570467,0.0,67.0,False
Q86W68,-0.33141145294031465,-0.10999269231414033,-0.3756765033752511,0.0,69.39999999999999,False
F8W128,0.2832775527538855,0.13438821111438604,0.0,0.5222300855745254,60.6,False
Q5VW22,-0.25670055975926237,-0.11728268380044266,-0.36831266164040943,0.0,57.8,False
A0A0A0MRY4,0.2405997093326942,0.10959340299598547,0.0,0.48310194823589236,55.00000000000001,False
P33241,-0.22986672460040647,-0.08021086866992787,-0.30294276270454984,0.0,52.800000000000004,False
J3KN75,-0.2021875885884511,-0.06827992031020964,-0.39810700265983995,0.0,39.4,False
A0A7I2V2S0,-0.19295192342843265,-0.08392831770640992,-0.32871712528054703,0.0,53.400000000000006,False
A0A7P0Z431,0.1662693042173836,0.07756405300525576,0.0,0.36092002793146744,42.8,False
E7EX59,0.14749483763559607,0.04737438755508156,0.0,0.2800456562937583,37.0,False
F6XDC4,0.1447315129639754,0.050795478573431155,0.0,0.24456480375638787,43.0,False
Q8TCC6,-0.1411112895533707,-0.061048973758310796,-0.33135205865093836,0.0,39.800000000000004,False
Q96F81,-0.14075432374486185,-0.030105865632489605,-0.17768880216365127,0.0,36.4,False
H7C269,0.130223885001112,0.060201073182521034,0.0,0.3422960999707111,39.800000000000004,False
Q13618,-0.12770992186310573,-0.04938239793944476,-0.29017147056674364,0.0,35.8,False
Q9NP86,-0.1158348002202534,-0.04340063405822605,-0.34471423720954186,0.0,28.4,False
O43307,-0.11467226743584555,-0.03980652571294305,-0.309557935854439,0.0,28.199999999999996,False
P31930,-0.08790882007467656,-0.040515116488639494,-0.2409844572933459,0.0,36.199999999999996,False
H7C1M2,0.07884629738494042,0.03781093178246024,0.0,0.22552905415395688,37.0,False
A0A1B0GW05,-0.07684207759072108,-0.03846041065219173,-0.3075733664952471,0.0,26.0,False
Q5JXD3,-0.07254165858441351,-0.013023653596437078,-0.10663461129320599,0.0,24.2,False
B1AR60,-0.06138719438602386,-0.04038714006861302,-0.2567785343796089,0.0,38.800000000000004,False
A0A1B0GWI5,-0.05754526451885018,-0.023740135573368782,-0.16470839168219817,0.0,24.6,False
C9IZQ3,-0.05203583480801529,-0.030172875968057424,-0.2146016752930679,0.0,31.0,False
F5H7L5,-0.04852940932437817,-0.026668576736493185,-0.18417438014881338,0.0,31.2,False
Q13342,-0.04633319566020786,-0.019031665209691857,-0.16141239065331003,0.0,23.799999999999997,False
A0A1B0GVY1,0.04580450239903859,0.024415202324927512,0.0,0.18929209291747914,25.0,False
P33076,-0.045624141192914656,-0.0408665815558882,-0.2574522969354329,0.0,34.4,False
P0C671,-0.03646554436381219,-0.017600499207569367,-0.13113117115718184,0.0,25.4,False
A0A0B4J1Z8,-0.03619043832033594,-0.02258073809617007,-0.22298236053997045,0.0,22.0,False
A6PVN6,-0.03355115242742917,-0.038299975744219866,-0.27974333196828793,0.0,31.0,False
Q7Z478,-0.031629184399471655,-0.02031809909029213,-0.1845854862391418,0.0,21.6,False
P53675,0.028904699747077156,0.0277734737558932,0.0,0.3056970251145215,17.4,False
K7ES44,-0.023786264444563256,-0.01922488280805898,-0.2379521766926855,0.0,14.399999999999999,False
H3BPK2,0.02022625652808414,0.018381416196269616,0.0,0.1668079230516641,21.8,False
Q8TCJ0,-0.018057451758024836,-0.037611856493227035,-0.2787377415381711,0.0,28.999999999999996,False
A0A7P0Z4M7,0.014090589487231995,0.02475176222339037,0.0,0.30782478124064117,19.2,False
A0A140T963,-0.012546225324579656,-0.038444984064810644,-0.3518155747836487,0.0,25.2,False
A0A2R8Y4W2,0.012331786118371468,0.02136327108554335,0.0,0.2124384451488924,19.2,False
E7EM64,0.012153623065973045,0.028448588861182855,0.0,0.2317547087390791,22.6,False
Q86UP2,0.01057186246490192,0.014285612048983647,0.0,0.1642777683883955,17.4,False
Q53SF7,-0.009856264819504284,-0.012184677119681965,-0.12877222069173166,0.0,19.8,False
Q13637,-0.007989701021505547,-0.017545429608734713,-0.192309226852701,0.0,15.2,False
A0A2U3TZM7,-0.005893579172300543,-0.04842643101910329,-0.3608032132642276,0.0,23.0,False
Q9Y2F9,0.0023592955837046657,0.0026019279928840185,0.0,0.03226823817281569,9.4,False
Q8NET4,0.00219666135136069,0.022537408308284858,0.0,0.24629446482067557,17.4,False
Q9H172,-0.001954524105559748,-0.023683554860228367,-0.22838989274813984,0.0,19.2,False
A0A0C4DFT3,-0.0013692682345027311,-0.022803394921330458,-0.24644771049830813,0.0,17.0,False
