Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
Q12979,-0.12466332740935265,-0.04983110330450783,-0.075595192666348,-0.027854763152824803,100.0,True
A0A0C4DH43,-0.1218774609303979,-0.049467024538100875,-0.08866515486678492,-0.010455243267826842,99.6,True
A0A1B0GU48,0.12019819588127613,0.048863113811021514,0.011313108093984866,0.08055023987893412,99.8,True
P06213,-0.11219538970130598,-0.0478467594798524,-0.07328393317305743,-0.019531148953089553,100.0,True
F8VRI7,-0.10741165058110802,-0.045887302137668826,-0.07455234205354001,-0.0072839974806967415,99.4,True
E7EQY3,0.09164406581233127,0.04220852150781356,0.008372032371487937,0.06997061046886097,99.8,True
J3QL41,-0.0907172426914587,-0.04249027142416081,-0.07496921658110231,-0.004849619234860419,98.4,True
P04003,-0.08921160144258229,-0.0411050875583181,-0.06353151809428895,-0.009150721807916401,99.8,True
A2A312,-0.0882129706931616,-0.0399907360139423,-0.06273409261318191,-0.010781153322307854,99.8,True
D6RF20,-0.08786565178996301,-0.04050851975061707,-0.06072293613491615,-0.0172240205533997,100.0,True
P05783,0.08629689376445751,0.03966893499235043,0.004236939289140794,0.07148828405297988,99.4,True
Q6UXG2,-0.08541335107478537,-0.040593192690943115,-0.06655103572109361,-0.009819062299187595,99.6,True
E9PN75,-0.08539231908875779,-0.04116330950178896,-0.06427747862963833,-0.015131957103559957,100.0,True
E9PHW9,0.08511672874606958,0.03726255536836128,0.0,0.06551110523416492,97.0,False
Q5VXD3,0.08325389398305423,0.03807906064021777,0.008545509502201794,0.06117048238086311,99.2,True
K7EML7,0.08290667872615809,0.04073467891341933,0.0,0.07233559626140262,96.6,False
A0A4W8ZXM2,0.0788972590281699,0.03525433576030795,0.010500277739697257,0.061046005698381686,99.8,True
M0R1Q1,-0.07710812681291905,-0.037422744035486,-0.05786954971292372,-0.00774080324854067,99.4,True
H0YHE0,0.07545657471386275,0.03350479789737991,0.0,0.062108876883779474,95.39999999999999,False
A0A075B743,-0.07526720965858268,-0.03976319780640264,-0.06778058560644956,-0.011909563817591338,99.4,True
Q5FVE4,0.0752253476471734,0.03937216984903187,0.010547980834496444,0.06886239293327151,99.8,True
Q9NRY4,-0.07445564842449924,-0.03725057027313511,-0.062450300542014406,-0.007286492253755134,99.6,True
A0A2R8YF87,-0.07219338002808695,-0.03666676225807383,-0.06756654485217295,-0.0007015655405927258,97.6,True
A0A0C4DFQ4,-0.06969795812433387,-0.03460942136123122,-0.05732061161361755,-0.011366525430242962,99.8,True
A0A0A0MR89,0.06955097093414132,0.03451793817972645,0.0010588914398040616,0.06542232742473188,98.0,True
Q5JRI1,0.06862867141881449,0.03481129562287637,0.0,0.07168054689530133,92.60000000000001,False
H3BME1,0.06859957495263042,0.032206938202852364,0.001012825801284759,0.05503967498137666,98.0,True
A0A6I8PL17,-0.06795473567326953,-0.033119337374536914,-0.0671569964778273,0.0,95.19999999999999,False
Q9UBB9,-0.06771571468337086,-0.03239691835348565,-0.05151048883664944,-0.007250127324368115,99.8,True
E9PFT6,-0.06719531077668701,-0.03659996547227645,-0.057802394242331856,-0.007399386151042049,99.2,True
O75747,0.06609002475677037,0.029146396830891572,0.0,0.05045262750040595,95.0,False
Q59FY4,0.06514870015524421,0.03221442266402079,0.006040970056127654,0.05007595764169026,99.2,True
C9JF46,0.06302341711058675,0.029180679502243186,0.0,0.05641734210984137,96.39999999999999,False
C9JXK0,0.06300038369835821,0.030662126347480646,0.001536694255256417,0.05994684839756715,98.0,True
Q9ULM0,-0.06243587416125916,-0.036377616040541294,-0.06731874200906653,-0.005134452081150539,98.4,True
A0A6Q8PHD4,0.06086190972591307,0.03439298782113274,0.010093204370178098,0.05257437861052588,99.8,True
B1AHL2,-0.06022856882503295,-0.03449429284203356,-0.06178526913557181,-0.001448163013939794,98.4,True
A0A8I5KWA8,-0.059914598103538566,-0.033884933372637684,-0.04802921974885788,-0.01881366553911377,100.0,True
E7EPK1,-0.05971497539419024,-0.034838635442421634,-0.051412394025446506,-0.014966708106661284,100.0,True
A0A0A0MRE5,-0.05934899407693493,-0.031554588524837716,-0.0649374710198099,0.0,96.39999999999999,False
H3BT15,0.059297694572547896,0.032245086221590606,0.0,0.06611034189003148,96.0,False
E5RJ67,0.05903720478928894,0.03162799644585177,6.25302361765096e-05,0.059236031408928524,97.39999999999999,True
