Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
H7C1M2,0.5476762182737263,0.10683240554828065,0.0,0.5093393515776,48.199999999999996,False
F5H5B4,-0.202184539052923,-0.07942727751330302,-0.5315823592660897,0.0,32.0,False
A0A8C8NWT4,0.11007977158766821,0.03338795195328542,0.0,0.33609230958536496,18.2,False
A0A0J9YYF7,-0.09960192756557289,-0.017071719509584745,-0.2135431056348388,0.0,14.399999999999999,False
X6R8S9,-0.09600977328644422,-0.04876646827920614,-0.4752440188911682,0.0,22.2,False
B1ALH6,-0.0803264578324717,-0.027543532505807045,-0.2700790249396235,0.0,18.0,False
A0A0U1RR07,0.02191173437198454,0.03900151190867711,0.0,0.38869791875577403,19.400000000000002,False
Q16832,0.016670980158225154,0.016009683961022522,0.0,0.20538994701871133,12.6,False
