Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
B7ZM87,-0.0565086496574737,-0.030414735032602953,-0.05189823774776915,0.0,95.39999999999999,False
H3BPV7,-0.04971469906178919,-0.02191471960762526,-0.056042594682996265,0.0,78.0,False
Q86SR1,-0.04962440436300629,-0.020454236240573447,-0.05793188584548751,0.0,73.6,False
P33076,0.04260865769940967,0.019336223405369325,0.0,0.07066213715863998,67.0,False
O00410,-0.04249443188273047,-0.022488622131264128,-0.05672256728913466,0.0,80.4,False
F5H0N7,0.04244786572678229,0.022432151455958706,0.0,0.059273091810204244,79.4,False
Q02487,0.04181464193810728,0.016699136255193987,0.0,0.059407464829662755,64.4,False
F8WCZ6,-0.03973353190551936,-0.019271753360291338,-0.04915579298997977,0.0,80.60000000000001,False
G3V256,-0.03936369616303463,-0.01839085850251323,-0.07447569963434952,0.0,62.6,False
C9J7L7,0.0353589001501607,0.017141858496669292,0.0,0.06652834763819443,62.8,False
I3L4Y1,0.033875065446510304,0.014097297551972419,0.0,0.059534322140002205,56.00000000000001,False
Q8IWG1,0.03381284944199174,0.012981567186453729,0.0,0.05691496507130082,52.800000000000004,False
Q96T23,-0.0331781426373956,-0.01236976810585892,-0.05223300680527184,0.0,53.400000000000006,False
E7EM64,0.03202920534078063,0.016142256956828433,0.0,0.05791718129250962,63.0,False
A0A087WT21,-0.02958214829143403,-0.012086764725902477,-0.048847422054372494,0.0,57.99999999999999,False
P54284,0.027919068689385457,0.012263287454410746,0.0,0.05745188915577001,50.4,False
Q9P2D3,-0.02726652633339136,-0.013031612106761358,-0.0509259449060984,0.0,57.4,False
Q92608,-0.026293667761568353,-0.009722975880355858,-0.04378200466444654,0.0,50.6,False
F8W128,-0.026288327138754092,-0.013330157902827247,-0.055613537728262864,0.0,55.400000000000006,False
Q86VS8,0.02605648843252481,0.010797719594361568,0.0,0.0491224040208083,49.6,False
Q9P2F5,-0.02427877012033285,-0.009883683330404127,-0.03995584638379659,0.0,55.800000000000004,False
H0Y954,-0.02324530967577938,-0.011514080805689428,-0.05595847909581807,0.0,50.4,False
F8W6X9,0.02258366094174659,0.010186523227301117,0.0,0.049837341903077016,49.6,False
Q7Z3T8,0.02243681550571061,0.008890481698704196,0.0,0.04609872977197649,41.0,False
O75582,0.02204717573670872,0.009769084319478502,0.0,0.044513436269358435,45.2,False
O43719,-0.02202800137335378,-0.00861923768515054,-0.0426813207832219,0.0,48.6,False
Q14195,0.021731941846940956,0.010550542712689967,0.0,0.05145081641341607,48.6,False
O43680,-0.020147059638845444,-0.013149974154824284,-0.054441223865641465,0.0,57.8,False
Q9BVJ6,0.018009285282472812,0.009863510773605864,0.0,0.041990187123570825,52.800000000000004,False
Q6ICB4,0.01767447931610142,0.00690631455667902,0.0,0.04166011386338717,36.4,False
Q6ZS11,0.01690063722769559,0.01022171517131362,0.0,0.04523256885653339,51.800000000000004,False
