Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
E7END6,0.045891889417997773,0.02292437197270514,0.0,0.05481910122223253,86.0,False
D6RAS9,0.042478907134527726,0.019850104760150113,0.0,0.05323298847087492,79.4,False
F5H5B4,-0.04149761171468268,-0.018703291555544496,-0.05289615129908031,0.0,77.8,False
B1ALH6,-0.036590244173062274,-0.015067234764649055,-0.045739152959280056,0.0,73.2,False
H7C1M2,0.03600874584095339,0.014669525603166051,0.0,0.03769101621902647,82.6,False
A0A0U1RR07,0.035027608183823965,0.01616582244599775,0.0,0.051055206731287446,65.4,False
P02042,0.03144348100667582,0.010597236782212353,0.0,0.03595585811436763,70.0,False
J3KPQ0,-0.03022749754731483,-0.011022211610457357,-0.03119596443795309,0.0,70.19999999999999,False
A0A0J9YYF7,-0.029668493270269842,-0.011850567887978355,-0.04176304066780043,0.0,65.4,False
F5GWQ8,-0.02784193460175481,-0.01457580656823855,-0.06325025788339146,0.0,57.199999999999996,False
O60309,0.02736483956387265,0.013475554260521608,0.0,0.05006886490914284,58.599999999999994,False
P12814,0.027296246697166238,0.01145062802822008,0.0,0.04344183582065379,63.4,False
E7EPG1,0.024725293881567127,0.01085005426814666,0.0,0.042346065470171154,57.599999999999994,False
A0A087WXX8,0.023394875359369877,0.009231549830149169,0.0,0.03532279909188762,59.4,False
Q5VY30,0.023308063209639275,0.0107854311387695,0.0,0.04569467290972874,55.00000000000001,False
A0A3B3IRW7,0.022969108647042144,0.01045467866073178,0.0,0.040431634715192406,56.2,False
P07996,-0.02254180487667479,-0.009803392835389621,-0.04482788074184595,0.0,54.2,False
O43747,0.020453565191680175,0.007703545972201363,0.0,0.029240132579102004,53.400000000000006,False
A0A6Q8PEY7,0.019919484987433622,0.009387208842770401,0.0,0.03961304112196269,49.4,False
E9PKD3,-0.019526400235180416,-0.009235334036934531,-0.042880428507268496,0.0,50.6,False
A0A8I5KW61,0.01901354682234807,0.00878630218827327,0.0,0.040746704141558336,48.6,False
A0A087WT78,-0.01837808732759293,-0.009328726521239263,-0.04489260119023852,0.0,48.8,False
Q5SNV9,0.017492866403024557,0.008997511927303223,0.0,0.0433354051305998,48.6,False
B5MCC4,0.017197738316099425,0.008370151803261085,0.0,0.03910862699450487,45.0,False
E7EVX8,0.017112845452402974,0.009887799546956396,0.0,0.04270578272271823,49.8,False
H3BS09,0.016991142936329667,0.008563373232075393,0.0,0.04166428751382968,46.400000000000006,False
Q9UPS8,0.016803554857716695,0.00805395879046917,0.0,0.041821785596645525,45.2,False
C9JYR7,0.01647040847659902,0.0086287397661511,0.0,0.03851511121213247,48.6,False
P19652,0.016418950992607272,0.004906294351385467,0.0,0.024718105778580413,48.0,False
A0A2U3TZM7,-0.01616558975437178,-0.00586764679425793,-0.027653418793384524,0.0,44.4,False
P51805,0.015799158450344568,0.007548590215140962,0.0,0.03526964338666945,47.199999999999996,False
Q6VN20,0.014772728478162557,0.00451426988453902,0.0,0.0220015888757756,46.400000000000006,False
A3KMH1,0.014640843110936224,0.007241485550947532,0.0,0.03726182464893735,41.8,False
A0A0A0MR80,-0.014003585728117458,-0.006163732850034643,-0.03176635347594053,0.0,41.8,False
C9J0V9,-0.013720338271577686,-0.006762891112606798,-0.03534408413538472,0.0,42.199999999999996,False
Q6XZF7,0.013689388116385896,0.006101876712208394,0.0,0.035350718641714046,40.6,False
Q6ZUS5,-0.013449551090953884,-0.007516011486811309,-0.043886284377662885,0.0,40.6,False
H0Y9D3,-0.013420060040312482,-0.007305332394665148,-0.038178008718520694,0.0,42.199999999999996,False
E7EW31,0.01335037160739216,0.007053101644072767,0.0,0.03850831245403187,39.6,False
H3BRN5,0.013062678580638531,0.003821832159225629,0.0,0.02142871773251173,39.800000000000004,False
A0A0C4DH67,0.01273804941662988,0.005449312551027635,0.0,0.03158251458319183,40.0,False
H3BPK2,0.012501172864213244,0.003780153378857752,0.0,0.0188256137452705,43.0,False
P02763,0.012336354926424015,0.004553677747815864,0.0,0.02510726126778399,39.6,False
Q14966,0.012067582486379505,0.00694101215983457,0.0,0.040177135609814334,40.8,False
O15360,0.012013817770575143,0.004458961667305075,0.0,0.021857089534732654,40.2,False
A0A0C4DGH6,-0.011848141648068739,-0.004213568743386866,-0.023099196507919716,0.0,38.2,False
A0A7P0TBB6,0.01160715604924148,0.003881599126543302,0.0,0.02046356917812876,39.0,False
Q16832,0.01092716963865795,0.004672200629362848,0.0,0.024766723582375274,40.8,False
O43896,0.010263392933258479,0.007048050088591339,0.0,0.0402811449119843,37.8,False
P05543,0.010241580499821717,0.0039021667909738497,0.0,0.02313037302441008,39.800000000000004,False
P68871,0.008962543181606336,0.004742967173634153,0.0,0.030383532255799213,32.4,False
A0A2R8Y5Z7,-0.008802349035279088,-0.004841181044601289,-0.030814672023807957,0.0,34.2,False
P51531,0.008690678535459385,0.003968179499299183,0.0,0.026284902841586223,33.800000000000004,False
A0A494C1Q3,0.008273861372201135,0.003883325095877007,0.0,0.022858437179005524,37.0,False
Q8WZ64,0.008201534396959774,0.005597327297104818,0.0,0.03378070908698853,36.4,False
F5H515,0.007806888136887381,0.003897081718575896,0.0,0.024177204828315334,36.0,False
B4DMS8,0.0077139084654757025,0.004709596924984071,0.0,0.03385909307690994,33.6,False
K7EIX9,-0.007425407210702339,-0.0033697170830390695,-0.02395284902343543,0.0,29.599999999999998,False
Q8WUM4,0.007343866343096632,0.003797505369902261,0.0,0.02793526607718888,30.599999999999998,False
A0A7P0Z4J6,-0.00683449445402272,-0.0037772688596774406,-0.02972577279235944,0.0,28.599999999999998,False
Q6VMQ6,0.006059658067889619,0.0030430652265066973,0.0,0.018349340024671174,33.4,False
O00628,-0.005908840427477314,-0.005025919560681557,-0.030996907065657296,0.0,34.2,False
Q86XP3,0.005585285906655522,0.0039883623890091075,0.0,0.028205793219123677,32.2,False
Q92620,0.005563049232542408,0.0038643608864929605,0.0,0.026531020690208948,33.4,False
P13010,0.0049324248350444385,0.004009400270848516,0.0,0.029593901288050586,31.6,False
O94973,0.004811707837444651,0.00297826860216281,0.0,0.021402834631393957,29.799999999999997,False
O14948,-0.0047204870939302505,-0.0032604532469892758,-0.022821527523903918,0.0,31.6,False
A0A804HJE2,0.004235121737763395,0.0038018160444283746,0.0,0.02383571223950402,32.4,False
H0YNC1,-0.004141491886842884,-0.008141289929917597,-0.04900504467375532,0.0,37.4,False
A0A7P0T7Z2,-0.0035125713982045435,-0.0037601136170163267,-0.02841458158351429,0.0,29.799999999999997,False
A0A3B3ITK0,0.0032271551281842182,0.0035643881006162145,0.0,0.024537592333960117,29.599999999999998,False
A0A1B0GTX1,0.002952889732385973,0.003161951994992839,0.0,0.0205164671020954,32.2,False
M0R2Q7,0.0027777658452022283,0.003789749006775438,0.0,0.023877701103206507,31.2,False
Q9H992,0.0017785089892219674,0.0027282694476248857,0.0,0.02150960921247384,27.6,False
