Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
A0A8I5KX04,-0.5335657799298398,-0.1238295921664061,-0.6567112920888142,0.0,39.4,False
A0A0A0MRE5,0.21023480905685524,0.06653238185123432,0.0,0.5084077919875291,23.200000000000003,False
A0A3B3ISF6,-0.157388304346533,-0.04680928194087147,-0.45686058449610917,0.0,20.4,False
H0YDQ4,0.12724389318758741,0.039096534513743716,0.0,0.36675561051806826,18.0,False
P31751,-0.10110886551963326,-0.043048503783069264,-0.3698914518266185,0.0,19.6,False
A0A1W2PPM7,0.03393481054967292,0.047936755301152115,0.0,0.48173120150007925,19.400000000000002,False
