Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
Q5JWV3,0.041120075423233524,0.014231219398753372,0.0,0.11891593304911201,27.200000000000003,False
Q86VH2,0.0401304075278414,0.01903282123045296,0.0,0.1348739663837079,33.4,False
A0A1W2PR28,-0.039669001127250345,-0.020364819668942748,-0.09759903982793576,0.0,45.0,False
Q8TC20,-0.03927529364847148,-0.022639843078127737,-0.12880710555648692,0.0,37.4,False
D6RFW5,0.03917872728858896,0.029486855343997587,0.0,0.10765439806366027,57.8,False
P0DP02,0.038941978112237444,0.032656687633790836,0.0,0.18289775191178265,39.4,False
Q8TBA6,-0.038160736964752265,-0.02242997793373333,-0.14757341782330216,0.0,34.0,False
A0A6Q8PG29,0.03715842047465957,0.02837751903690656,0.0,0.13605048934937847,47.199999999999996,False
Q5JRA6,-0.03671345006724499,-0.019152563715871086,-0.10371884764397542,0.0,42.199999999999996,False
P80723,-0.03669060231227814,-0.025906662002677116,-0.13690509019613512,0.0,39.800000000000004,False
Q9UJU2,0.0350915047257756,0.024079054980571432,0.0,0.0804460128566052,59.599999999999994,False
A0A0C4DH73,-0.03458868086353162,-0.019256691537841424,-0.13087649591996306,0.0,33.2,False
A1L4K1,0.034306487956454565,0.01758075865814822,0.0,0.07197472093169374,57.8,False
A6NC48,-0.03340383953473524,-0.027660023344974246,-0.16220076356645666,0.0,38.2,False
A0A0U1RR22,0.03287538640492906,0.020269609684643895,0.0,0.13888513903957328,36.0,False
A0A0C4DH67,0.03257187958692853,0.023569244184610188,0.0,0.10221579292477921,49.8,False
Q13461,0.03211885060520937,0.026985955639656715,0.0,0.14515404173841534,41.4,False
O15360,0.03126656816007093,0.016477075402815018,0.0,0.08282474535453496,47.0,False
A0A286YEY1,0.031070045631781784,0.022131785922520887,0.0,0.09475538594632994,44.800000000000004,False
H0YNC1,-0.03100248107948727,-0.02828189998762734,-0.17880259363997822,0.0,35.8,False
M0QZR4,0.02992052509751438,0.011878673509504837,0.0,0.0626123135378845,36.199999999999996,False
A6ND93,-0.029417041950253128,-0.026773219930086238,-0.14201016384801993,0.0,39.800000000000004,False
Q8IVI9,0.029304360002452217,0.026754634911937348,0.0,0.0870326920283999,63.4,False
A0A1W2PPM5,-0.028835323469307755,-0.018649466803555472,-0.10772123162776077,0.0,37.8,False
A0A7P0TAP4,0.027548163834367884,0.02400573168970558,0.0,0.13559626137924027,35.8,False
H0Y8T0,-0.027499929018783117,-0.02083657744326115,-0.10163884993226495,0.0,45.0,False
A0A087X0F5,-0.02724897915878483,-0.039564117294425896,-0.19061465422955423,0.0,47.199999999999996,False
H0YBY1,0.026616026289914066,0.016894169138842417,0.0,0.08534380908078469,48.6,False
P0C869,0.026545745545175557,0.022080027425996466,0.0,0.11817852642625537,44.2,False
Q5SNV9,0.025475048051694784,0.025003908409411073,0.0,0.12488208784122595,43.2,False
A0A2R8Y7X9,0.022727583621543954,0.014466296730408433,0.0,0.09726633731684167,31.4,False
E7EVM0,0.021978081437481926,0.018311021932299585,0.0,0.07535908256602859,54.400000000000006,False
J3QSC5,0.021474262070013933,0.012115610391580933,0.0,0.07189516056024041,37.6,False
E7EVC7,-0.02138705174794509,-0.014079211381555342,-0.0737681725760044,0.0,44.2,False
A0A5K1VW81,0.020654774356246665,0.015827410367975827,0.0,0.07111708200003246,48.0,False
P06312,0.019905500851903832,0.021128109939125703,0.0,0.09341340031842828,48.6,False
Q9UPQ3,-0.019247714603725295,-0.02203666480872338,-0.12881363669819287,0.0,37.0,False
P55196,0.01848606363996747,0.01444403888654619,0.0,0.09360578038590557,31.4,False
Q5U651,-0.01782974389300821,-0.014354539686142604,-0.0931123003675958,0.0,32.6,False
Q9NRF2,0.017791638695759088,0.011624619183570566,0.0,0.10064912908562693,23.400000000000002,False
A8MX07,0.01757218099436167,0.01715792117877062,0.0,0.0652828071748183,56.99999999999999,False
P06727,0.017020439951807763,0.027957980414857135,0.0,0.13290638457135998,48.4,False
Q5JZH3,-0.017019682274919342,-0.01842887641169336,-0.11187650237019149,0.0,34.4,False
B0QY69,0.01637866907681954,0.012591564380537922,0.0,0.07162903143315537,38.0,False
O42043,0.015752666982177685,0.011063611592581325,0.0,0.07490481935865033,33.2,False
Q9H7B4,0.01490966923910212,0.011029313506710516,0.0,0.09738128172696725,24.0,False
Q9Y5E4,-0.013413453690706026,-0.01242764601236105,-0.08586575175539807,0.0,32.0,False
Q9BW62,0.01250807881149602,0.02860706160869344,0.0,0.13718185452370618,40.6,False
H0YN14,0.01210377049669283,0.02056901760441308,0.0,0.13195803739332,37.2,False
A0A494C1Q3,0.011885062120292238,0.010863518442057844,0.0,0.06423944272507871,36.4,False
P23942,0.010956598497214622,0.014423105354447479,0.0,0.10157446564032377,29.2,False
B4E2Q0,0.010846490336954043,0.017398935762941152,0.0,0.12234337453844235,31.8,False
F8W6P5,0.010337530430619375,0.01106503478441697,0.0,0.09900509480479593,22.8,False
F5H4M7,0.00928321932257896,0.01177064584151532,0.0,0.07452194618288774,33.6,False
A0A7I2V4J9,0.008973125309741262,0.013948776667858005,0.0,0.09629515871503763,34.8,False
Q08345,0.007974634161992832,0.006220151809262937,0.0,0.050419390355731494,26.6,False
O75339,0.0071559925031946725,0.010407457994025225,0.0,0.05018437891778872,47.0,False
D3YTG3,0.006771363032031784,0.010740070309931501,0.0,0.07900482044820129,29.599999999999998,False
Q13099,0.006402578331340293,0.017513228913605412,0.0,0.12085546761904262,33.4,False
Q96NG3,0.006394560107034599,0.007669454102812676,0.0,0.058268142342086646,27.0,False
Q7Z7L1,-0.006344993879666919,-0.012132033105570114,-0.08782441755681178,0.0,27.0,False
A0A1B0GTV9,-0.005203324910305971,-0.007729746356776242,-0.07048705852248266,0.0,24.0,False
A0A7P0TA22,0.004978173787021265,0.012817330148246164,0.0,0.10392405176444854,24.4,False
H0YLA8,0.0048270690481497696,0.008080660746427432,0.0,0.05060643684644825,38.0,False
F8VVB8,-0.004687429436054385,-0.022746108417690505,-0.12452595558561438,0.0,31.0,False
Q96JB2,-0.004578675643489034,-0.008973867083051281,-0.06640830031394324,0.0,28.599999999999998,False
E7EV07,0.004163346156516761,0.011746251018466217,0.0,0.08683188110070607,30.8,False
I3L3Z3,0.003880415263222565,0.012007966082003833,0.0,0.06850701026314787,37.6,False
