Protein,Coefficient,Abs_Coefficient
A0A7P0T9D9,0.43441101439571445,0.43441101439571445
A0A1B0GUQ4,-0.19869599668528873,0.19869599668528873
Q5VZM0,-0.16293975284657572,0.16293975284657572
H0YJ02,-0.10597058734742627,0.10597058734742627
O75037,-0.08722217261177746,0.08722217261177746
B5MCC4,-0.0566257525209286,0.0566257525209286
Q9NQZ2,0.05091525273715193,0.05091525273715193
P02652,-0.008400251662511639,0.008400251662511639
Q9Y4G2,0.006325465103309407,0.006325465103309407
