Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B
Q6UXC1,-315.7072554892307,46.397714766923116,-1.4442790886118626,0.17280409977063352,0.6190037569142104,-4.595119495438956
E7EVC7,-95.41531643956523,-843.8713023797825,-1.4440986976004604,0.17285390598978506,0.6190037569142104,-4.595119495596678
Q9UKF6,-2339.973141615382,7440.5925668,-1.4440109785630253,0.17287812968859312,0.6190037569142104,-4.595119495673373
O60423,-223.33245084884615,-310.3696809436538,-1.4437327280296108,0.17295498766733228,0.6190037569142104,-4.595119495916634
Q8N1H7,-636.3916492653848,2099.247351148077,-1.442879127905159,0.17319094652925981,0.6190037569142104,-4.595119496662769
P04217,-5922.281917999986,32572.648539453847,-1.4424615237557845,0.17330648213665967,0.6190037569142104,-4.5951194970277305
P49441,-22235.365759230728,88080.80895353077,-1.4412068752928142,0.1736539852336161,0.6190037569142104,-4.595119498123934
A0A075B716,-402.38755806538455,19.927300540384646,-1.4410083935136881,0.17370901263339142,0.6190037569142104,-4.595119498297311
A0A8I5KVU2,-6437.466336923098,32777.876838146156,-1.4406766055989475,0.1738010306312474,0.6190037569142104,-4.5951194985871116
H0YAC1,-475.0178638461541,1459.8158262615384,-1.4403414545820818,0.17389402277384022,0.6190037569142104,-4.595119498879819
P05546,-2215.3519506153807,9153.072230492307,-1.440308873802209,0.1739030649686793,0.6190037569142104,-4.595119498908272
C9JBZ7,-94.14115421476936,-656.898953998923,-1.4399503341925404,0.17400259702527376,0.6190037569142104,-4.59511949922137
H7C4R7,-49.70240522525148,-1026.062598072127,-1.4396817238984312,0.17407719557357698,0.6190037569142104,-4.5951194994559135
A0A0B4J231,-2287.3412249615367,7171.215959319231,-1.437732488780093,0.17461934003487808,0.6190037569142104,-4.595119501157363
Q8NE09,-428.9048746115386,451.2946413442308,-1.4372248732333626,0.17476075569867452,0.6190037569142104,-4.595119501600283
A0A087WYS3,-229.00253788076924,-160.16237683269227,-1.4371867163509042,0.17477138962285152,0.6190037569142104,-4.595119501633574
H0Y486,164.11659251153856,-346.79499341038456,1.4364290019065737,0.17498266881708552,0.6190037569142104,-4.595119502294581
H3BS09,-13077.253913746143,71745.31422386538,-1.4364036851281436,0.1749897317699913,0.6190037569142104,-4.595119502316666
P35858,-555.6474416846147,1505.0574314,-1.4360473187233362,0.1750891772670518,0.6190037569142104,-4.595119502627493
J3KN83,-19273.949626884616,25625.46880774231,-1.435393379887164,0.17527178448037672,0.6190037569142104,-4.595119503197779
Q7Z478,-105.59178832653834,-668.0260790244231,-1.4344863178143474,0.17552533791026104,0.6190037569142104,-4.595119503988618
A0A087WX15,-1246.440569803846,3704.9911597442306,-1.4340237636174744,0.17565475488605975,0.6190037569142104,-4.5951195043918185
P05771,6814.263294730779,15188.468975357691,1.4338988273596454,0.17568972419069687,0.6190037569142104,-4.5951195045007145
F8W6X9,-992.325151511538,3024.0695920288463,-1.4336646398376744,0.1757552882887257,0.6190037569142104,-4.595119504704823
P19652,-2818.9900239230737,19719.187374569232,-1.4335755038228817,0.17578024854435698,0.6190037569142104,-4.595119504782504
I3L1Z9,-106.80888017915368,-681.2623889715769,-1.4328044349008537,0.17599629029380814,0.6190037569142104,-4.595119505454412
A0A8I5QKQ4,-577.7325889492312,811.0322042138462,-1.4319925890788647,0.17622399682042064,0.6190037569142104,-4.595119506161678
D6R9U1,282.5473049692307,27.6841812615385,1.4318276243198855,0.17627029621060736,0.6190037569142104,-4.5951195063053705
A0A1W2PRT2,-139.00431770769245,-555.676769506923,-1.4309434610694542,0.176518620711314,0.6190037569142104,-4.595119507075394
E9PM63,-505.57655278076925,977.9454203788462,-1.430877121046406,0.176537264628379,0.6190037569142104,-4.5951195071331625
A0A087WY24,-672.6984557423077,718.9999557903847,-1.429667279747782,0.17687756181598713,0.6190037569142104,-4.595119508186456
P17544,544.9152619307695,536.9737037269232,1.4271535003782079,0.17758637434489255,0.6190037569142104,-4.595119510373692
E9PLJ6,-6051.003464130765,31230.443795596155,-1.4258007332904377,0.1779687951432647,0.6190037569142104,-4.595119511550017
J3KMZ7,-261.57385976769234,-111.16557263769225,-1.4251310922414602,0.17815835350094858,0.6190037569142104,-4.595119512132133
H0YJG4,-60.55215702269254,-835.8865483301922,-1.4244029527232902,0.17836466234059462,0.6190037569142104,-4.595119512764961
Q9Y5B0,-69.99771079473055,-760.0080694635192,-1.424328882077653,0.1783856604509079,0.6190037569142104,-4.595119512829326
J3QLL3,-139.11922917961544,-523.0835693813461,-1.424024270519549,0.17847203572184664,0.6190037569142104,-4.595119513094015
Q8NCI6,461.33744491334653,-427.39653271705765,1.4233650949809111,0.17865907008356638,0.6190037569142104,-4.595119513666711
Q6ZMT4,523.6256720538465,362.8118727961539,1.4197156449836839,0.1796975227005663,0.6190037569142104,-4.595119516835209
A0A286YF17,-85.5644986948846,-795.5498181793654,-1.419692948653806,0.17970399664970302,0.6190037569142104,-4.595119516854903
E9PFT6,-5671.147301961537,28858.196670665384,-1.4195724169813182,0.17973838061390882,0.6190037569142104,-4.595119516959485
Q86W56,258.42589923346145,-455.2507781925,1.419446187788632,0.17977439577813073,0.6190037569142104,-4.5951195170690085
Q9P219,-297.1643452076924,257.85049046538467,-1.4191508210147246,0.17985869202568666,0.6190037569142104,-4.595119517325267
Q96MC2,-1761.8197350769187,9000.939937107692,-1.419137893615646,0.17986238219451392,0.6190037569142104,-4.595119517336481
A0A6Q8PGJ2,-408.485102346154,672.7087439846154,-1.4175233021661018,0.18032376855377188,0.6190037569142104,-4.595119518736855
A0A8I5KTZ3,-299.6607053538463,318.75128804230775,-1.4156274982655053,0.18086677137073068,0.6190037569142104,-4.595119520380203
P38398,-4144.230372999997,9297.2908143,-1.414928993969107,0.1810671821076037,0.6190037569142104,-4.595119520985439
A0A0G2JMM0,-83.07457886346185,-821.6389883705768,-1.4108723909497982,0.18223473297588602,0.6190037569142104,-4.595119524497671
Q6ICB4,-70.5464843373012,-925.8617878239901,-1.4104257577382135,0.1823636622284326,0.6190037569142104,-4.595119524884086
A0A3B3IT49,-2246.881526961539,11993.323757126924,-1.4093710096706984,0.18266843636760974,0.6190037569142104,-4.595119525796403
Q3LI73,-360.65601339999967,1276.8146398884614,-1.4088444455053613,0.18282074770104637,0.6190037569142104,-4.595119526251741
A0A7I2V569,-3636.2012544230784,26309.971931703847,-1.4064440224638852,0.18351641910998673,0.6190037569142104,-4.595119528326486
H7BZ55,2091.8253378538475,3065.0038287923076,1.4043595278536218,0.18412231199815374,0.6190037569142104,-4.595119530126837
O15519,-111.25930970769207,-749.9534344384615,-1.4034169707663564,0.18439682625543388,0.6190037569142104,-4.595119530940504
E9PJV4,-4011.003998015378,19760.887998961538,-1.4027058038813405,0.1846041740982751,0.6190037569142104,-4.595119531554257
F8W8C9,-55.0284605626897,-908.2333518748449,-1.4026683573521654,0.1846150973664351,0.6190037569142104,-4.595119531586569
H0Y3N9,-1640.674343749999,5186.367448417308,-1.4025898270408923,0.18463800664140745,0.6190037569142104,-4.5951195316543325
Q9C009,-1100.4298237076932,3201.0654617884616,-1.401570161854254,0.18493568281521994,0.6190037569142104,-4.595119532534039
J3QLV5,-333.5662409015383,-397.7745917426923,-1.399809499528541,0.18545061874684377,0.6190037569142104,-4.595119534052329
Q02985,-151.07894561538467,-506.6579668757692,-1.3977763539915347,0.18604672472814213,0.6190037569142104,-4.595119535804484
P38159,-3189.3482616153724,16166.081954953846,-1.3967943270085492,0.18633521704870146,0.6190037569142104,-4.595119536650364
A0A087WUD9,-141.64206703230792,-582.4562519884615,-1.3961225243040072,0.186532787385679,0.6190037569142104,-4.595119537228867
K7EKM6,-2066.782537161534,6272.8549475807695,-1.3939864584898052,0.18716213527466885,0.6190037569142104,-4.595119539067411
Q53SF7,-135.9844458623076,-559.5910655746153,-1.3927947911642486,0.18751399846391817,0.6190037569142104,-4.59511954009252
O14492,-837.566662642309,4766.646248851923,-1.3927284529387562,0.18753360219748488,0.6190037569142104,-4.595119540149575
Q12767,-119.79323034326615,-891.6118805773252,-1.3924980644808054,0.18760169789164433,0.6190037569142104,-4.595119540347711
A0A494C1V2,-183.73339055694964,-792.7030551538594,-1.391881679923101,0.18778398264309357,0.6190037569142104,-4.59511954087773
A0A0G2JMX7,-1454.3310374000012,6189.852361730769,-1.3916606187318503,0.18784939323050107,0.6190037569142104,-4.595119541067789
P46940,218.14700330976927,-749.3109489091538,1.3873232265855076,0.18913661532362705,0.6190037569142104,-4.5951195447940165
A0A590UK12,174.0738495369228,-636.6716163434616,1.3858010394723703,0.189590083755345,0.6190037569142104,-4.5951195461004115
H7C2N5,-699.1089436500001,2559.2193711326922,-1.3855638901517002,0.18966081269199017,0.6190037569142104,-4.59511954630388
Q86VF2,-514.5187076449998,317.7602653121154,-1.3829379707022453,0.1904454408192375,0.6190037569142104,-4.5951195485557434
C9J6L4,-175.9164441293849,-196.0275496287692,-1.3826706938630964,0.19052545346843378,0.6190037569142104,-4.595119548784834
H3BPV2,-415.04251850384674,1166.0535625826924,-1.3822129762117612,0.19066254136375177,0.6190037569142104,-4.595119549177106
A0A2U3TZM0,-253.6950026423077,138.96281207500002,-1.3814686500209201,0.19088564317874404,0.6190037569142104,-4.595119549814873
P01031,-876.5216585846156,4188.841378776923,-1.3806227421246173,0.19113945411567662,0.6190037569142104,-4.59511955053948
