Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
M0R392,0.2688473821359644,0.12095841973198879,0.0,0.3895621435068768,72.6,False
P31751,-0.21186957339945067,-0.10051362050906236,-0.3721318037373229,0.0,56.2,False
Q8N163,0.14913355970643544,0.0692943745518843,0.0,0.3105488821227859,51.4,False
Q9NP61,-0.14456158214472023,-0.07542892906099406,-0.2603270513560028,0.0,56.00000000000001,False
A0A804HKM8,0.13790603800707618,0.05595535347133654,0.0,0.25638123502936533,52.2,False
A0A087X2I1,0.1328388785061041,0.06344437976310817,0.0,0.268981207560372,48.8,False
F8W7M8,0.10585919343876281,0.03622073141762552,0.0,0.18531903802698338,44.800000000000004,False
J3QLP4,0.10118783603229613,0.04701616967280205,0.0,0.2413437791915476,42.199999999999996,False
Q6Q4G3,0.0898887667000123,0.0333329570868549,0.0,0.2031000827644773,38.0,False
Q13029,0.08826632216686368,0.0219201083788686,0.0,0.11606925280251842,41.199999999999996,False
Q9P2K3,0.07961233186150819,0.018889355569273198,0.0,0.09953686836304873,41.8,False
A0A2R8Y840,0.07834079497971164,0.049297446967300824,0.0,0.26760072971772425,43.4,False
F5H2X1,0.07484010033970372,0.019258151102025618,0.0,0.11260682551358761,32.6,False
A0A0A0MQZ8,0.07037516060506835,0.02400828745473674,0.0,0.16842927513899236,31.4,False
A0A8I5KNL1,0.06890177191581687,0.018873708667408347,0.0,0.13957880694357036,27.200000000000003,False
P15144,0.06513854649301783,0.02853656136589597,0.0,0.19340246758505458,30.4,False
M0R220,0.06267350348104211,0.01426134399709455,0.0,0.10216072522885711,34.2,False
Q03591,0.055461741087185615,0.028205085966218738,0.0,0.20692176616565164,33.2,False
Q53S48,0.04932639842052828,0.018921354715136826,0.0,0.13176016978451918,28.799999999999997,False
A9UJP8,0.04362879751932538,0.029605286478895723,0.0,0.2125967745128828,32.0,False
P07900,0.0350491676264483,0.024021919012397162,0.0,0.14893696362192302,32.6,False
A0A0A0MRB5,0.026087755906941897,0.013568828373133703,0.0,0.14259427507371408,17.4,False
Q12851,0.02416233179928837,0.02410185268121502,0.0,0.17122275580017357,30.599999999999998,False
G3V454,0.023204446582988765,0.026528195418689855,0.0,0.19249939016815645,30.2,False
C9JCM2,0.020254569627835044,0.017093648246365462,0.0,0.16492279654215175,25.8,False
A0A7I2V561,0.020248377150931335,0.014173503461614986,0.0,0.1231704637752446,23.0,False
A0A1B0GW24,0.015408173442586253,0.009609213016129556,0.0,0.09746069785914879,18.4,False
A0A1B0GV02,0.014297804283860132,0.015407262542498742,0.0,0.1419512008858998,22.0,False
O95395,0.007221719387881467,0.012448101540754082,0.0,0.13689048846861318,19.400000000000002,False
Q86W56,0.007129909476673043,0.008241537026661888,0.0,0.10304951732969055,14.6,False
A0A804HJ86,0.0068279964704958595,0.020388968643841675,0.0,0.17064284838369978,25.0,False
H0YAS8,-0.006012461504785199,-0.025881077908899045,-0.20687476655262557,0.0,26.8,False
A0A0A0MSE1,0.004110115357553417,0.012365544395611909,0.0,0.11917471271465208,20.200000000000003,False
Q5VY30,0.003309339972782363,0.006012116934188328,0.0,0.07540468164128802,14.2,False
