Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
D6RA66,-0.286122696010923,-0.15764346247157401,-0.38254290495649956,0.0,89.4,False
H3BPW2,-0.23426942362050404,-0.11163040058164775,-0.33176743683910787,0.0,77.0,False
O43707,-0.18198914672307304,-0.08307868051621999,-0.17712651722914838,0.0,88.8,False
Q9HCM2,-0.16610563359480762,-0.08430804395907136,-0.19681363654029385,0.0,80.0,False
O75197,-0.1585470384333114,-0.07377434092192188,-0.19171779722707272,0.0,85.8,False
H0YNU9,-0.15183106494006907,-0.08858445101088862,-0.25610892608699676,0.0,62.0,False
A0A8I5KWK4,-0.14833028114917957,-0.07270975663827837,-0.23592548047444256,0.0,73.2,False
A6NC62,-0.143952751270121,-0.07177934464136765,-0.21266476154964972,0.0,78.4,False
A0A075B6N3,-0.13858587450803023,-0.0665338303651935,-0.22771925312644364,0.0,70.19999999999999,False
Q14161,-0.13828480580887992,-0.0658231421286969,-0.2640822069723161,0.0,56.2,False
A0A2R8Y4T1,-0.1326765743283098,-0.06893224355305795,-0.25201304190321017,0.0,63.4,False
P35626,-0.12832631347597134,-0.06334660907183771,-0.15626576484638072,0.0,80.80000000000001,False
D6RIY9,-0.12564746049601977,-0.062121024257620804,-0.16982315824855637,0.0,79.60000000000001,False
Q9NY27,-0.11107189634063301,-0.05529486061341428,-0.16361322402501632,0.0,75.8,False
A8MY60,-0.11064774001631274,-0.057668180275998245,-0.16790528176455766,0.0,74.6,False
P08572,0.10522398956849863,0.06576173682504859,0.0,0.218831659118496,56.8,False
G5E9C5,-0.10438672554798402,-0.057521859557915014,-0.18947332845966455,0.0,69.0,False
Q9H8N7,-0.09738965791367622,-0.03971918531074699,-0.1098149456254498,0.0,72.2,False
Q86UP2,-0.0901124204650158,-0.03531241483146837,-0.16239880674993834,0.0,48.4,False
M0QX14,-0.08189179681150828,-0.042456699750869985,-0.19475061037630637,0.0,55.400000000000006,False
Q9Y3P9,0.08183761773340668,0.036179091945739865,0.0,0.18174847925681792,49.2,False
A0A0A0MSL0,-0.07940414172678667,-0.040779235248808,-0.16167357438281335,0.0,52.400000000000006,False
H9KV31,-0.07709735635519162,-0.033492364344094555,-0.14369887422857627,0.0,53.400000000000006,False
C9JYU3,-0.07471694718187068,-0.041330257228412846,-0.17072451022752816,0.0,56.39999999999999,False
A0A8I5KWX0,-0.07332052105859214,-0.036496667821968844,-0.1939800049893583,0.0,42.4,False
P04083,-0.06947588335011541,-0.034544621522078586,-0.1446203794372938,0.0,56.8,False
P17948,0.0686336025739104,0.02551485501772647,0.0,0.10888950545911931,50.2,False
D6RIS7,-0.06803313273329277,-0.031795855160008296,-0.12273443599891752,0.0,52.400000000000006,False
Q9UMQ6,-0.06639373880230998,-0.03624873815744843,-0.15462456898955246,0.0,52.6,False
Q5JZH3,0.06584606893266051,0.024091969056703893,0.0,0.16828967228701786,31.0,False
A0A1W2PPM7,-0.06516916892042264,-0.03784059411155185,-0.17553897493919748,0.0,45.4,False
C9JME2,-0.06459702150679855,-0.03186842078327735,-0.12864821611383553,0.0,59.0,False
P31751,-0.06431562937651182,-0.03710190396893584,-0.12268405991191139,0.0,60.4,False
P57740,0.06380063818938983,0.041283880831281365,0.0,0.17301230113774776,51.2,False
