Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
E9PGN7,-0.11774411649635597,-0.07587626356437152,-0.12762002020001426,-0.009215383221105464,98.8,True
Q14161,-0.10313438869228878,-0.06129292921943934,-0.10384762225807155,-0.01493203461639279,99.6,True
A6NMZ7,-0.08906680478781377,-0.04604957933573875,-0.1318889929393152,0.0,80.80000000000001,False
O60312,-0.07854285737668767,-0.04667647980031859,-0.0767584254006046,-0.004944175434537862,98.6,True
Q8N807,-0.07632066277673567,-0.04542760197561278,-0.10386877861030859,0.0,83.8,False
C9JNU9,0.07617431844225024,0.04252646523935366,0.0,0.11547025066749608,82.39999999999999,False
A0A7P0TA46,-0.07041036507753144,-0.03516475906628427,-0.10587037774979322,0.0,77.4,False
P54756,-0.06786716724599245,-0.03932667642966196,-0.07394675663259716,0.0,96.39999999999999,False
Q8TDI0,0.06706223088163031,0.036364818804592136,0.0,0.08294800672273552,91.8,False
A0A7I2V561,-0.06186518652977666,-0.03516484829779155,-0.08350153268572527,0.0,87.6,False
O60306,-0.0617238605603092,-0.037695764010673434,-0.09247476520047375,0.0,84.6,False
Q8TE85,-0.06074140498605871,-0.03551879606524579,-0.08662575265878061,0.0,83.6,False
A0A0G2JN36,-0.05740492898371809,-0.03149708919076555,-0.08856101199411727,0.0,74.8,False
A0A8I5KNL1,-0.055529978846463476,-0.028359796415528923,-0.06982227116801627,0.0,85.0,False
E9PI60,0.055510787978633534,0.027790751222182403,0.0,0.08614899022657738,64.4,False
A0A2R8Y4T1,-0.05354249737197268,-0.030958589234744732,-0.10199242460048379,0.0,72.0,False
P05543,0.052781154562931365,0.03414152809561402,0.0,0.11491199003856577,65.8,False
Q9H582,0.052090420435558484,0.030886959202128614,0.0,0.07489679625866368,81.6,False
H0YMW5,-0.05196237646987638,-0.031242731152644723,-0.08341924415055443,0.0,83.0,False
C9JRG0,0.05176464164596598,0.027390635241102426,0.0,0.08306560105675265,76.0,False
Q9NY27,-0.05114635704060511,-0.026580459576339324,-0.07488240415994162,0.0,75.0,False
D6RB97,-0.05055882901578176,-0.027821673987721705,-0.09510445708825177,0.0,67.0,False
A0A804HJC4,0.048838687939708116,0.02830342327210682,0.0,0.08875859392643781,70.19999999999999,False
Q96FC9,0.04836431632929599,0.029215771666027252,0.0,0.09145477388586139,67.80000000000001,False
A0A8I5KT00,0.04817565917406439,0.024258029909330948,0.0,0.09056732824812126,62.0,False
Q9UFN7,-0.04731806579367419,-0.027570953659624618,-0.06683698045091939,0.0,75.4,False
A0A087WWQ1,0.04724280480256976,0.025240826795362402,0.0,0.07595794156151672,74.6,False
H0YEK5,-0.04691142287161055,-0.024286568462431924,-0.08385201908773646,0.0,67.4,False
E7EPF5,-0.04682650431433008,-0.029433499748953863,-0.08799384451513355,0.0,74.4,False
A0A8I5KWX0,-0.045467618266523346,-0.026814337981127773,-0.07910945579959072,0.0,75.8,False
Q9Y2F9,0.045311728482412696,0.026222197804070282,0.0,0.0973564444317415,61.0,False
