Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
H3BV39,0.47317345070810785,0.1554747552696582,0.02361197682112258,0.28049761117870287,99.0,True
P31751,-0.2472676739556295,-0.12005111558165725,-0.21589898225462437,-0.006736681783233862,97.6,True
Q13045,0.2385062422800466,0.09728383978322477,0.0,0.18290025166737062,95.6,False
O00253,0.2152567791407063,0.06945156412370108,0.0,0.14314697101418802,96.2,False
A0A804HJ86,0.20449192827612866,0.0767778073722149,0.0,0.19168974674712838,82.19999999999999,False
Q2TAL5,-0.197974041486678,-0.11417256236923064,-0.25418260594272685,0.0,93.2,False
Q8N163,0.1561754141777244,0.0686170628222983,0.0,0.16187421350436254,89.0,False
Q9NR16,0.1435359039889593,0.04921444757914716,0.0,0.135156160163424,86.2,False
H7C582,-0.13800734843527349,-0.06332588510032394,-0.13462180083114084,0.0,95.8,False
Q9Y5T5,0.11712111531892741,0.08283072959420566,0.0,0.20231244086494393,92.2,False
Q9Y4K0,0.10741960049807889,0.03743696840299065,0.0,0.08644123778348799,83.39999999999999,False
P26992,0.10549197334790499,0.04369216947917177,0.0,0.132501792710537,82.0,False
C9JAL9,-0.1040038373341124,-0.06937921237475973,-0.1606382346373277,0.0,85.8,False
A0A0A0MSV6,0.10259820673072158,0.04980443779557721,0.0,0.12908347118835628,84.0,False
Q86W28,0.09421256784115178,0.06220145357999627,0.0,0.1358789735851127,89.60000000000001,False
A0A1B0GU03,0.09154205962061157,0.07535703351988282,0.0,0.20350379966934665,78.0,False
G3V454,0.08801611386733874,0.059498692097423596,0.0,0.16703301747611032,76.0,False
O43852,-0.0875304525874207,-0.06455867218120762,-0.13302995716968594,0.0,94.6,False
C9IYZ1,-0.08583415845724235,-0.06461855112583882,-0.18166505618789872,0.0,82.8,False
P54802,-0.08563899301207833,-0.0370398733503943,-0.08979164831415175,0.0,87.2,False
Q53S48,0.08336158869293035,0.05051936291295139,0.0,0.12162804493427246,82.8,False
P01042,-0.08298707575740066,-0.03928549306344159,-0.07949205081977427,0.0,89.4,False
H0YCI3,-0.07928761358048081,-0.07745732570351836,-0.17402875884662547,0.0,90.60000000000001,False
A2A312,-0.07611626519830898,-0.035646101184509366,-0.1272619810218308,0.0,64.8,False
A0A0U1RR22,0.07445856064486407,0.04780996487739565,0.0,0.15272810334076425,63.800000000000004,False
Q86W56,0.0736847842165947,0.033180580367825875,0.0,0.0967505658117256,78.2,False
M0QZR4,0.07181318634554541,0.03268866787922904,0.0,0.1053413225513432,69.19999999999999,False
I3L360,0.0703940086717852,0.04609034201895186,0.0,0.10604217080892796,79.0,False
P08572,0.06475107481405541,0.04757082546004056,0.0,0.12440735060789472,68.60000000000001,False
Q9NRY4,0.06262519266485699,0.03951398178641371,0.0,0.09410981531885737,83.2,False
H3BSG2,0.06203837466536202,0.03793138788966791,0.0,0.11375855383498962,69.19999999999999,False
Q15283,-0.061058832446986004,-0.05421109636707611,-0.12493246325721369,0.0,82.8,False
Q6Q4G3,0.06022633539375073,0.03674607561766159,0.0,0.12234104838861636,71.6,False
Q5RHP9,0.05878872084180062,0.029353741228390035,0.0,0.07889889232304052,72.39999999999999,False
A0A2R8Y7R9,-0.05760107484030029,-0.025569313429620308,-0.12030965793247929,0.0,53.2,False
P00748,0.05731368404389977,0.05404190595414075,0.0,0.18525570598946883,66.60000000000001,False
P68871,0.05640530672994329,0.04399764978718237,0.0,0.12484490742059219,76.4,False
Q9H175,0.05404978921482821,0.045092986433456224,0.0,0.1421185062355801,67.4,False
C9JWG6,0.05348465406865237,0.030570960935463486,0.0,0.10846163575958698,64.2,False
A0A075B6R9,-0.052254190532162056,-0.052156779448543654,-0.1269158309553395,0.0,82.0,False
Q9C0H6,0.051533383914463285,0.032527350081336934,0.0,0.12798919100059733,65.0,False
A0A8I5KT31,0.05148609592003042,0.042105731736489585,0.0,0.14344066402331485,66.2,False
A0A1X7SBS4,-0.05028800147858489,-0.04081772686006372,-0.12112383563253329,0.0,85.0,False
A0A804HI22,-0.04947682313561652,-0.04800891176645355,-0.14652595204186214,0.0,76.6,False
A0A804HIY8,0.04921973818564408,0.025313903024957913,0.0,0.074058558344692,72.2,False
F5GY80,0.04790031653319487,0.032271760515338435,0.0,0.10094314140442207,72.39999999999999,False
E9PJX9,0.047444853988803624,0.04031775666498999,0.0,0.10563669987516784,80.4,False
E9PLG8,-0.04636173869708746,-0.025292927888284897,-0.08944461756977418,0.0,66.8,False
Q8N9V7,0.04599360966771317,0.055587105910806164,0.0,0.12069187079699523,93.8,False
H0YAS8,-0.04565781738100809,-0.04951985936344257,-0.12533036594289912,0.0,84.0,False
D6RF22,-0.04533216023540083,-0.0255762362188078,-0.08822257402133128,0.0,67.80000000000001,False
