Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
H3BV39,0.11890999999514497,0.06647162658364669,0.0,0.12556053434671155,95.6,False
P31751,-0.11857664905359921,-0.06994377303963044,-0.1248545600836633,-0.008551472707281004,98.4,True
Q53S48,0.10899864937914033,0.06372142077827786,0.035621599418728556,0.08849897470814357,100.0,True
O43861,0.09816077698272306,0.06044075166266793,0.0059852992079953826,0.10781728838968854,98.0,True
M0QX43,0.08558353170473174,0.049258457919275224,0.0,0.12005283817141879,90.0,False
O15015,0.08444027012049235,0.05141327796207544,0.0,0.10309549475041072,96.0,False
Q86W56,0.08128982779150884,0.0504540740940797,0.021390258591848104,0.08047584201431132,99.8,True
E9PAS2,-0.07982430854576594,-0.045056969040022966,-0.10163860848849367,0.0,90.4,False
A0A075B6R9,-0.07858752907616208,-0.046332957035564296,-0.09969168569110388,0.0,92.2,False
P26992,0.07658353571784371,0.046762881530500684,0.0,0.08876159883938023,96.6,False
H0YAC1,-0.07554329890450033,-0.04080669885206167,-0.09120330341563793,0.0,92.0,False
A0A0A0MSE1,0.07502810075729281,0.04406099021232788,0.005716057161722263,0.0782917565967543,99.2,True
Q5VY30,0.07404337865693604,0.04652719290854473,0.015281664961273526,0.07503009401675266,99.8,True
Q9H0X9,0.07402095368646396,0.04734921825280449,0.011140608075845139,0.07085626313523216,99.2,True
Q9P2K3,0.06886886163833883,0.04399621104750337,0.020571898277055675,0.06411119865922381,99.8,True
A0A7P0TBH1,0.06785758988059737,0.041789329062349174,0.01386395297881342,0.06369183140090431,100.0,True
A0A7I2V4H6,0.0672638576406348,0.04383823499404218,0.0,0.08874281420149968,91.4,False
Q13029,0.06570459650858461,0.04225434812590606,0.011976107917371782,0.07102283116399265,99.4,True
U3KQB2,0.06551147074112017,0.03896062793321384,0.0,0.09077294863154757,88.0,False
B5MCC8,-0.06397346986210804,-0.03614809780274802,-0.0671749215616961,0.0,94.6,False
A0A087WWQ1,-0.06274549878226734,-0.040362888383407305,-0.09707948356357544,0.0,85.2,False
A0A7I2V561,0.061647074669892644,0.038458965927671625,0.0,0.07763667872815742,92.60000000000001,False
Q02641,-0.060582262692551174,-0.04091170412558269,-0.08736296870666363,0.0,85.39999999999999,False
E7EP87,0.06023898699795468,0.0368036689660797,0.0,0.09251433880791844,84.0,False
Q12851,0.06021036817360601,0.03762570223248479,0.003603210254267645,0.06284281156962747,97.6,True
S4R414,0.060189279160450936,0.03566376761276301,0.00022780378320631708,0.06895724140949253,97.39999999999999,True
B7ZC32,0.05990656138307661,0.036421285821452126,0.0,0.08413341684132225,88.4,False
Q58EX7,0.05916437482394224,0.037011947180607414,0.0,0.07779160269561745,97.2,False
H7BXS3,0.05739637581299343,0.03278106067758359,0.0,0.07915503949568478,87.8,False
